email,company_name,sector,county,job_title,positions_available,company_org_number
mihaela.marin@3minterserv.ro,SC 3M INTERSERV GRUP SRL,Altele,Dâmbovița,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,31095310
mihaela.petrache@ihg.com,ANA HOTELS S.A.,Turism / Alimentație,Municipiul București,RECEPTIONER DE HOTEL,1,5479061
mihaela.petroiu@prosperanta.ro,PRO SPERANTA 2002 SRL,Vânzări,Argeș,Operator Umplere Recipiente GPL,1,6747677
mihaela.pirvu@carmistin.ro,AVICARVIL FOOD & DISTRIBUTION SRL,Agricultură / Zootehnie,Vâlcea,OPERATOR ABATORIZARE PASARI,50,33307282
mihaela.pletea@gazzo.ro,PRS CAPITAL,Altele,,AJUTOR BUCATAR,5,34226925
mihaela.rosca@ultracont.ro,SUFLETE ÎN ETATE,Altele,Municipiul București,FEMEIE DE SERVICIU,1,30028720
mihaela.sersea@wetterbest.ro,JORIS IDE SRL,Producție / Logistică,Timiș,COORDONATOR ÎN MATERIE DE SECURITATE SI SANATATE ÎN MUNCA (STUDII MEDII),1,14208541
mihaela.stanciu@cooperativasuine.ro,COOPERATIVA SILISTEA PRODUCTIE SUINE COOPERATIVA AGRICOLA,Altele,,MUNCITOR NECALIFICAT ÎN AGRICULTURA,8,26950179
mihaela@conmet.com.ro,CONMET TRADE SRL,Construcții / Instalații,Ialomița,SUDOR,1,25920722
mihaela_paun@sartorom.ro,SARTOROM IMPEX SRL,Inginerie,Municipiul București,AGENT DE VÂNZARI,1,378562
mihaelatapu@pelinari.ro,PELINARI ȘI PELINARI SOCIETATE CIVILĂ DE AVOCAȚI,Au pair / Babysitter / Curățenie,Municipiul București,FEMEIE DE SERVICIU,1,26540454
mihai.dinu@ymail.com,DINCONSTRUCT METPROFIL SRL,Construcții / Instalații,Prahova,LACATUS CONSTRUCTII METALICE SI NAVALE,2,28199125
mihai.gheorghiu@aquador.ro,SC AQUADOR SRL,Specialiști / Tehnicieni,Sibiu,PREPARATOR BAUTURI RACORITOARE,2,7051303
mihai.mucenicu@primariasebes.ro,ASOCIATIA DE DEZVOLTARE INTERCOMUNITARA PENTRU TRANSPORT PUBLIC ZONA SEBES,Altele,Alba,INSPECTOR DE SPECIALITATE ÎN ADMINISTRATIA PUBLICA,1,50918510
mihai.ponoran@oriconsul.ro,S.C. ORIENTAL CONSULTANTS GLOB,Construcții / Instalații,Ilfov,MANAGER PROIECT,1,24663787
mihai.stroe@mefaendustri.com,MEFA INDUSTRY SRL,Producție / Logistică,Dâmbovița,OPERATOR LA PRELUCRAREA CAUCIUCULUI,4,37933114
mimo@mimo.ro,MIMO SRL,Construcții / Instalații,Maramureș,ASAMBLATOR-MONTATOR PROFILE ALUMINIU SI GEAM TERMOPAN,3,2214418
min@newpharma.ro,SC SMARTVALUE DEVELOPMENT SRL,IT / Telecomunicații,Cluj,PROGRAMATOR,1,43506711
mioara@rusancom.ro,MMM GLOBAL TEX PREMIUM ,Producție / Logistică,,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,1,45782357
mirabela.neculaesei@asee.io,PAYTEN PAYMENT SOLUTIONS SRL,IT / Telecomunicații,Municipiul București,ANALIST SERVICII CLIENT,1,39351430
mircea.falan@csc-transmetal.com,C.S.C TRANS METAL SRL,Altele,Ilfov,SUDOR,2,17669850
mircea_raulea@uahoo.com,DEZMO S.R.L.,Altele,Vâlcea,MECANIC AUTO,2,24319318
mirdo.budiaci@hilton.com,S.C. AKROS DEVELOPMENT PARTNER,Turism / Alimentație,Cluj,CAMERISTA HOTEL,4,16856191
mirela.amarandei@saptespice.ro,SAPTE SPICE SA,Altele,Iași,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,2537907
mirela.obreja@hilton.com,APEX ALLIANCE 1 S.R.L.,Turism / Alimentație,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),2,33786070
mirela@newbuildcons.ro,S C NEW BUILD CONSTRUCTION SRL,Management,Municipiul București,DIRECTOR GENERAL SOCIETATE COMERCIALA,1,53261899
mnica@mega-image.ro,MEGA IMAGE SRL,Retail,Ilfov,ÎNCARCATOR-DESCARCATOR,11,6719278
moisil@ecosoftbn.ro,ECOSOFTBN SRL,Servicii transport / curierat,Bistrița-Năsăud,Conducător auto transport rutier de mărfuri,1,24407657
moldocor@moldocor.ro,MOLDOCOR SA,Construcții / Instalații,Neamț,SUDOR,20,2046250
moncobra.csi@grupocobra.com,MONCOBRA CONSTRUCTIE SI INSTALARE SRL,Construcții / Instalații,Dolj,LACATUS MECANIC,1,29206174
monica.stanica@b2-impact.com,B2 IMPACT SRL,Management,,MANAGER DE OPERATIUNI/PRODUS,1,35698810
monica.tamas@grandemar.ro,GRANDEMAR SA,Construcții / Instalații,,CONCASORIST,1,200947
monica@goldenchicken.eu,GREEN EGGS SRL,Agricultură / Zootehnie,Giurgiu,ÎNGRIJITOR ANIMALE,1,48803420
monicalimban@x-printing.ro,X PRINTING SRL,Altele,Constanța,OPERATOR PROCESARE TEXT SI IMAGINE,1,17970622
morcan.andrea@satrotec.ch,SATROTEC SRL,Producție / Logistică,,CONSILIER/EXPERT/INSPECTOR/REFERENT/ECONOMIST ÎN ECONOMIE GENERALA,2,29868490
mpecakova@deloittece.com,SAVES ENERGY ROMANIA srl,Altele,Municipiul București,BROKER BURSA DE MARFURI,4,48060384
mracz@intevaproducts.com,S.C Inteva Closures SRL,Altele,Bihor,MONTATOR SUBANSAMBLE,30,40512395
muresan.bogdan@metal-spark.com,SC Metal Spark Engineering SRL,Producție / Logistică,Sălaj,STRUNGAR UNIVERSAL,1,36674542
natalia.popescu@prometer.ro,PROMETER M & G SRL,Construcții / Instalații,Timiș,INGINER GEODEZ,2,12911609
nelidana@ymail.com,S.C. DANANELI S.R.L,PRODUCTIE MOBILA,Sălaj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,17826067
nicolae.ani@macrosuin.ro,MACRO SUIN S.A.,Agricultură / Zootehnie,Argeș,ÎNGRIJITOR ANIMALE,2,161430
nicolae.fechetea@primato.ro,PRIMATO SRL,SERVICE AUTO,Alba,INGINER AUTOVEHICULE RUTIERE,1,12178002
nicoleta.arisanu@prato.ro,OLIN FOODS SRL,Turism / Alimentație,Brașov,BUCATAR,1,15922238
nicoleta.moise@unarte.org,UNIV NATIONALA DE ARTE BUCURES,Educație / Training / Coaching,Municipiul București,ADMINISTRATOR FINANCIAR (PATRIMONIU) (STUDII SUPERIOARE),1,4602033
nicoleta.popa@sergiana.ro,SERGIANA PRODIMPEX SRL,COMERT,Brașov,SUDOR,1,6981790
nicoleta.spiridon@asmedical.ro,CLINICA ORL AS MEDICAL S.R.L.,Medicină / Sănătate /Psihoterapie,Prahova,ASISTENT MEDICAL RADIOLOGIE,2,39797523
nicoleta.zaharescu@kgaudit.ro,HOFSTETTER ENVORONMENTAL SRL,Inginerie,Ilfov,INGINER DE SISTEM SOFTWARE,1,44158623
nicoleta@umancarre.ro,S.C. MAR&GOD 85 COMALIMENT S.R,Altele,Giurgiu,MANIPULANT MARFURI,4,30177790
nina@legend.ro,AGENDA INTERNATIONAL SRL,COMERT,Ilfov,MANIPULANT MARFURI,5,369475
nova@apabotosani.ro,NOVA APASERV SA,Altele,Botoșani,AGENT SERVICII CLIENT,1,26161230
oana.galatan@carnacarpatica.ro,CARNA CARPATICA,PRODUCTIA SI CONSERVAREA CARNII,Bistrița-Năsăud,MACELAR,3,36193662
oana.gutu@novatik.ro,NOVATIK S.R.L.,Producție / Logistică,Prahova,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,2,16472484
oana.pandrea@continentalhotels.ro,CONTINENTAL HOTELS S.A.,Turism / Alimentație,Sibiu,CAMERISTA HOTEL,1,1559737
oana.taulescu@temko.ro,UNIVERSAL COMP PROD SRL,Construcții / Instalații,Municipiul București,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,10526780
oana@cristalbrad.ro,CRISTAL BRAD SERVICE SRL,Construcții / Instalații,Municipiul București,ELECTROMECANIC,1,383720
oana@damarservice.ro,DAMAR COLISION SRL,SERVICE AUTO,Ilfov,FEMEIE DE SERVICIU,1,41908658
office-ro@bnpparibas.com,BNP PARIBAS LEASING SOLUTIONS IFN SA,Vânzări,Municipiul București,ANALIST SERVICII CLIENT,2,23991174
office.b@expertmind.ro,BIG-MAT COLOR S.R.L.,Specialiști / Tehnicieni,Ilfov,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,31906021
office.fca@em.ro,ELECTROMONTAJ SA BUCURESTI SUCURSALA FABRICA DE CLEME SI ARMATURI CAMPINA,Construcții / Instalații,Prahova,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,2,8556380
office.harghita@distributie-energie.ro,DISTRIBUTIE ENERGIE ELECTRICA ROMANIA SA- SUCURSALA HARGHITA,Altele,Harghita,ELECTRICIAN EXPLOATARE CENTRALE SI STATII ELECTRICE,1,14536166
office.oradea@spitalpelican.ro,PELICAN IMPEX SRL,Medicină / Sănătate /Psihoterapie,Bihor,ASISTENT MEDICAL GENERALIST,3,2720776
office.ro@dandsltd.com,D&S GLOBAL SOLUTIONS SRL,Call center / Suport clienți,Dolj,PROGRAMATOR,1,34472008
office2@paturicafermecata.ro,FIC BABY EXPO S.R.L.,Vânzări,Neamț,AGENT DE VÂNZARI,1,40425817
office@accountexpert.ro,NEW AGENT VDN S.R.L.,COMERT,Teleorman,LUCRATOR COMERCIAL,1,44777379
office@aceti.ro,ACETI SRL,Construcții / Instalații,Olt,ZIDAR ROSAR-TENCUITOR,2,1514255
office@activeconexe.ro,ACTIVE CONEXE SA,Altele,Municipiul București,CONSULTANT ÎN MANAGEMENT,1,31029694
office@adimag.ro,ADIMAG COM IMPEX SRL,Altele,Mureș,MANIPULANT MARFURI,4,4786351
office@adorian.ro,RAVSERV SRL,Altele,Brăila,TURNATOR FORMATOR,1,14909508
office@agrimixcazanesti.ro,AGRIMIX CAZANESTI S.R.L.,Agricultură / Zootehnie,Olt,CRESCATOR DE PASARI,1,48487815
office@agrinvest.ro,AGRINVEST SRL,Servicii transport / curierat,Buzău,Conducător auto transport rutier de mărfuri,10,15991548
office@aldahra.com,AGRICOST S.A.,Agricultură / Zootehnie,Brăila,MECANIC MASINI AGRICOLE,1,14327160
office@alfactrus.ro,ALFACTRUS METAL S.R.L.,Construcții / Instalații,Gorj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,34863219
office@ambulantaarad.ro,SERVICIUL DE AMBULANTA JUDETEAN ARAD,Altele,Arad,INGINER MECANIC,2,7422690
office@amtrex.ro,BUCATARIA ZEN SRL,RESTAURANTE,Cluj,AJUTOR BUCATAR,1,41594733
office@ana-maria-felix.ro,PASTRY SRL,Turism / Alimentație,Bihor,LUCRATOR COMERCIAL,1,17304888
office@andy-star.ro,ANDY STAR IMPEX SRL,COMERT,Dâmbovița,LUCRATOR COMERCIAL,2,8907529
office@aparegio.ro,APAREGIO GORJ SA,Altele,Gorj,"INSTALATOR APA, CANAL",1,20415711
office@apexro.ro,APEX ASCENDING SRL,Servicii transport / curierat,Arad,CURIER,10,51004180
office@aqua-magic.ro,AQUALAND S.R.L.,Altele,Constanța,ÎNGRIJITOR SPATII VERZI,16,15029846
office@aquaterm.ro,AQUATERM SRL,Altele,Botoșani,SOFER DE AUTOTURISME SI CAMIONETE,1,12135214
office@arcaromania.ro,ARCA ROMANIA S.R.L.,Altele,Bacău,VÂNZATOR,1,46100580
office@arcsim.ro,ARCSIM CONSTRUCT SRL,Construcții / Instalații,Bistrița-Năsăud,SOFER DE AUTOTURISME SI CAMIONETE,1,37070889
office@argcoms.ro,ARGCOMS SOCIETATE COOPERATIVĂ MEŞTEŞUGĂREASCĂ,Producție / Logistică,Argeș,PICTOR PE STICLA SI CERAMICA,2,157057
office@arkten.ro,ARKTEN ACTIV SRL,Construcții / Instalații,Vâlcea,ARHITECT CLADIRI,2,38926271
office@artbirotica.ro,CREATIV ART SERVICE S.R.L.,Altele,Ilfov,UCENIC,2,40505436
office@atomhr.ro,FIRMA LU' TUDOR,Turism / Alimentație,Municipiul București,LUCRATOR PENSIUNE TURISTICA,1,16123204
office@auto-class.ro,AUTO CLASS SRL,Altele,Dolj,AGENT DE VÂNZARI,1,18130291
office@autoservicecolentina.ro,AUTOSERVICECOLENTINA,SERVICE AUTO,Municipiul București,TINICHIGIU CAROSIER,1,16621225
office@avaten.ro,NUVITA S.R.L.,Servicii înfrumusețare,Iași,Specialist marketing online,1,52573094
office@avlawyers.ro,OPTIMATE SRL,Construcții / Instalații,,AGENT DE VÂNZARI,1,49698047
office@axonsoft.ro,AXON SOFT SRL,IT / Telecomunicații,Cluj,PROGRAMATOR,1,13049596
office@azima.hose,AZIMA HOUSE SRL,Turism / Alimentație,Dolj,BRUTAR,1,52314693
office@bacriuluisf.ro,GRAFRELY S.R.L.,COMERT,Municipiul București,MANIPULANT MARFURI,4,39041391
office@bar-expert.ro,ICE MAKERS SRL,Altele,Municipiul București,AMBALATOR MANUAL,2,30838336
office@bebbyr.ro,BEBBYR COM SRL,COMERT,Ialomița,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,15790250
office@bestit.ro,Best IT-Serv SRL,Administrativ / Secretariat,Constanța,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,15418100
office@bestrock.ro,BEST ROCK CONSTRUCT SRL,Construcții / Instalații,Bihor,ZIDAR PIETRAR,3,28384980
office@betcif.ro,SC BETCIF SRL,Altele,Prahova,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,15650150
office@biltgroup.ro,BILT GROUP CORP S.R.L.,Construcții / Instalații,Harghita,ZIDAR PIETRAR,1,41639541
office@biopak.ro,BIOPAK SRL,Altele,Maramureș,Conducător auto transport rutier de mărfuri,2,14912040
office@blue-planet.ro,BLUE PLANET SERVICES S.A.,Altele,Municipiul București,LUCRATOR OPERATIV PENTRU AUTOCOMPACTOARE,32,7381638
office@bmc-criscon.ro,SC BMC INCHIRIERI SRL,Construcții / Instalații,Mureș,GESTIONAR DEPOZIT,5,49414579
office@cambridgeschool.ro,FUNDATIA MATEAS,Educație / Training / Coaching,Ilfov,ASISTENT MEDICAL GENERALIST,1,35807977
office@campering.net,CAMPERING SRL,Altele,Constanța,AGENT RECLAMA PUBLICITARA,1,52163400
office@caparol-harghita.ro,S C APJM SRL,COMERT,Harghita,VÂNZATOR,2,4636753
office@cargo-tour.ro,CARGO ROMENA TOUR SRL,RESTAURANTE,Constanța,AJUTOR BUCATAR,1,14628553
office@carmangeriadalia.ro,CARMANGERIADALIA SRL,PRODUCTIA SI CONSERVAREA CARNII,Maramureș,CARMANGIER,1,2200390
office@carminsrl.ro,CARMIN POPSTAR PROD,Construcții / Instalații,,SUDOR,1,32814503
office@carnia.ro,ANA CORNEL SRL,Turism / Alimentație,Prahova,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,3,5878224
office@carpatec.ro,CARPATEC RECYCLING S.R.L.,Producție / Logistică,Cluj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,28005237
office@carpatrail.com,CARPAT RAIL S.R.L.,Construcții / Instalații,Cluj,ARHITECT CLADIRI,1,41848670
office@casapoveste.ro,BAI DE LEAC SRL,Turism / Alimentație,Suceava,ÎNGRIJITOR CLADIRI,1,40401583
office@castecoinvest.ro,CASTECO INVEST SRL,Altele,Hunedoara,LUCRATOR SORTATOR DESEURI RECICLABILE,1,6279401
office@casutajocului.ro,CASUTA JOCULUI S.R.L,Educație / Training / Coaching,Mureș,ANIMATOR SOCIOEDUCATIV,1,52171496
office@celestbrand.ro,CELEST BRAND SRL,Construcții / Instalații,Bistrița-Năsăud,ZIDAR ROSAR-TENCUITOR,5,30826200
office@cemplus.ro,CEMPLUS RO S.R.L.,Construcții / Instalații,Harghita,AGENT DE VÂNZARI,1,25134504
office@cezarchallenge.ro,CEZAR CHALLENGE AGRO SERVICE SRL,Altele,Timiș,MECANIC AGRICOL,1,29183640
office@cgarhivare.ro,ARHIVA TRANSILVANIA SRL,Altele,Cluj,ARHIVIST,1,17338775
office@chorus.ro,CHORUS RESEARCH ENGINEERING DISTRIBUTION S.R.L.,COMERT,Ilfov,GESTIONAR DEPOZIT,1,13808750
office@cipo.ro,CIPO SRL,Au pair / Babysitter / Curățenie,Vâlcea,FEMEIE DE SERVICIU,1,2552362
office@cksinternational.ro,MEGAJORVIN SRL,Construcții / Instalații,Timiș,ZIDAR PIETRAR,10,25210520
office@cldwit.ro,COMPANIA DE LOGISTICĂ ŞI DISTRIBUŢIE WIT SRL,Vânzări,Bacău,LUCRATOR GESTIONAR,3,18427757
office@cmipb.ro,COMPANIA MUNICIPALĂ ILUMINAT PUBLIC BUCUREȘTI S.R.L.,Altele,Municipiul București,DISPECER,1,37832144
office@cofetaria-aladdin.ro,NICU ANI SRL,Altele,Alba,FEMEIE DE SERVICIU,1,16521781
office@cofetaria-artizan.ro,COFETARIA ARTIZAN SRL,COMERT,Mureș,LUCRATOR COMERCIAL,1,29085005
office@comexim-r.ro,S.C.COMEXIM R SRL,RESTAURANTE,Hunedoara,AJUTOR BUCATAR,1,2146135
office@comision-braila.ro,TEHNOCERTI MENTENANŢĂ S.R.L.,COMERT,Brăila,LUCRATOR GESTIONAR,1,38630720
office@complexgrand.ro,MINI BRASERIA GRAND SRL,Altele,,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,2412229
office@concept-business.ro,DUMAN EKA BUSINSS SRL,Altele,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,46762021
office@consoldtrustconstruct.ro,CONSOLD TRUST CONSTRUCT SRL,Altele,Prahova,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),2,15064398
office@constime.ro,CONSTIME DESIGN SRL,Construcții / Instalații,Ilfov,ASAMBLATOR-MONTATOR PROFILE ALUMINIU SI GEAM TERMOPAN,1,50324216
office@constructiiunu.ro,S.C. CONSTRUCTII UNU S.A.,Construcții / Instalații,Iași,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",5,1955979
office@consultingcompany.ro,CONSULTING COMPANY SRL,Turism / Alimentație,Gorj,RECEPTIONER DE HOTEL,1,6513684
office@contamar.ro,CONTAMAR FINANCE CONSULTING,Contabilitate / Financiar,Prahova,SPECIALIST RESURSE UMANE,1,35783754
office@contasco.ro,QUIZFORGEEKS S.R.L.,Sport / Artă / Divertisment,Cluj,MANAGER INFORMATII PENTRU AFACERI,1,54327010
office@corvette.ro,CORVETTE SRL,Administrativ / Secretariat,Harghita,ASISTENT MANAGER,2,4510630
office@cryscomputers.ro,CRYS COMPUTERS S.R.L.,IT / Telecomunicații,,PROGRAMATOR,1,13177692
office@daigoro.ro,DAIGORO,Altele,,SORTATOR PRODUSE,1,17331041
office@defapast.ro,DEFAPLAST INVEST SRL,Producție / Logistică,Bistrița-Năsăud,OPERATOR MASE PLASTICE,1,12388942
office@dekorame.ro,HAPPY ARTS & CRAFTS ROMANIA SRL,PRODUCTIE MOBILA,Sibiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,11462102
office@delta-al.ro,DELTA ALUMINIU SRL,Producție / Logistică,Olt,UCENIC,1,15157845
office@dentpriority.ro,PERFECT HELP SRL,Specialiști / Tehnicieni,Dolj,OPERATOR EMISIE-RECEPTIE,1,40675317
office@devalex.ro,DEVALEX SRL,Altele,Argeș,MANIPULANT MARFURI,2,22880852
office@diamilactate.ro,TELETEXT SRL,Altele,Ialomița,Conducător auto transport rutier de mărfuri,1,6801008
office@dieselevents.ro,MSM BLOCK SA,COMERT,Cluj,TEHNICIAN ENERGETICIAN/ELECTRICIAN,1,232981
office@dionisus.ro,DREAM HOME FACTORY S.R.L.,RESTAURANTE,Suceava,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,41022561
office@dn-agrar.eu,DN AGRAR STRAJA SRL,Agricultură / Zootehnie,Alba,ÎNGRIJITOR ANIMALE,2,29591860
office@dodocaffea.com,SILPETER COFFEE SERVICES S.R.L.,Vânzări,Bistrița-Năsăud,AMBALATOR MANUAL,1,27764034
office@dolinex.ro,DOLINEX SRL,Construcții / Instalații,Neamț,AGENT DE VÂNZARI,2,2045823
office@dolycom.ro,DOLYCOM DISTRIBUŢIE SRL,PRODUCTIA SI CONSERVAREA CARNII,Botoșani,INGINER ÎN INDUSTRIA ALIMENTARA,2,34495770
office@doucehydro.ro,DOUCE HYDRO ROMANIA S.A.,Producție / Logistică,Cluj,SUDOR,1,13091620
office@dpoconsultancy.ro,MIKAEL CLEAN SRL,Au pair / Babysitter / Curățenie,Bacău,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,1,52440721
office@dufel.ro,DUFELCON SRL,Construcții / Instalații,Botoșani,ZUGRAV,2,15604714
office@duros.ro,DUROS HOLDING INDUSTRY 2003 SRL,PRODUCTIE MOBILA,,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,16564200
office@e-sys.ro,ESYS ANTREPRENOR SRL,Construcții / Instalații,Arad,UCENIC,2,36583169
office@e-vent2002.ro,SC E-VENT PROD COM 2002 SRL,Construcții / Instalații,Ilfov,SUDOR,1,15135308
office@easyram.ro,EASY-RAM S.R.L.,Construcții / Instalații,Iași,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",1,45449450
office@ecafea.ro,CAFEMANIA S.R.L.,COMERT,Gorj,AGENT DE VÂNZARI,1,41767222
office@ecometal.ro,ECOMETAL PRODUCTION SRL,Altele,Galați,LUCRATOR SORTATOR DESEURI RECICLABILE,1,34520296
office@economcoop.ro,BANCA COOPERATISTĂ ECONOMCOOP BACĂU,Contabilitate / Financiar,Bacău,CONTABIL,1,4014700
office@ecosalgl.ro,SERVICIUL PUBLIC ECOSAL,Altele,Galați,LUCRATOR PENTRU SALUBRIZARE,10,23973046
office@ecosere.ro,ECO SERE MODULARE SRL,Altele,Cluj,MANIPULANT MARFURI,3,42622335
office@el-co.ro,EL-CO SA,Altele,Covasna,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,557274
office@elcen.ro,ELECTROCENTRALE BUCURESTI SA,Altele,Municipiul București,LACATUS MECANIC DE ÎNTRETINERE SI REPARATII UNIVERSALE,1,15189596
office@elcoiasi.ro,ELECTROCONSTRUCTIA ELCO SA IASI,Inginerie,Iași,ELECTRICIAN ÎN CONSTRUCTII,3,3915440
office@eldomir.ro,ELDOMIR TOUR SRL,Turism / Alimentație,Brăila,MASEUR DE ÎNTRETINERE SI RELAXARE,1,12101203
office@elecsis.ro,ELECSIS SRL,Specialiști / Tehnicieni,Dolj,INGINER ELECTROTEHNIST,1,13784201
office@electrotel.ro,ELECTROTEL SA,Altele,Teleorman,INGINER MECANIC,5,1384430
office@elrom.ro,ELROM SRL,Construcții / Instalații,Bacău,ELECTRICIAN ECHIPAMENTE ELECTRICE SI ENERGETICE,2,982010
office@emilianservice.ro,S.C. EMILIAN S.R.L,SERVICE AUTO,Sibiu,VOPSITOR AUTO,1,3351243
office@energo-instalatii.ro,SC ENERGO-INSTALATII SRL,Construcții / Instalații,Bacău,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,13349615
office@esteuropaexpeditii.ro,S.C. EST EUROPA EXPEDITII SRL,Servicii transport / curierat,Timiș,Conducător auto transport rutier de mărfuri,2,36367769
office@eto.ro,HORA CUISINE SRL,RESTAURANTE,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,50381483
office@euro-tehnic.ro,SC EURO TEHNIC LC SRL,COMERT,Suceava,LUCRATOR GESTIONAR,1,52028462
office@euroem.ro,EURO.EM. SRL,Altele,Neamț,AGENT DE VÂNZARI,1,17161818
office@eurostyrol.ro,EURO STYROL SRL,Producție / Logistică,Satu Mare,AMBALATOR MANUAL,2,14679778
office@evocleaning.ro,EVO CONCEPT LC SRL,Au pair / Babysitter / Curățenie,Municipiul București,ÎNGRIJITOR CLADIRI,1,25037048
office@eximprod.ro,EXIMPROD POWER SYSTEMS S.A.,Altele,,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",10,14157812
office@expansion.ro,EUROCOM - EXPANSION SA,Altele,Argeș,STIVUITOR SI RECEPTIONER SILVIC,5,182034
office@fabricapulberi.ro,FABRICA DE PULBERI SA,Altele,Brașov,CONSILIER JURIDIC,1,21727401
office@famielectronic.ro,ELECTROFAMAR SRL,Altele,Brașov,SCULER-MATRITER,1,10660799
office@fdlaw.ro,CABINET DE AVOCAT DUMITRESCU F,Altele,Municipiul București,FEMEIE DE SERVICIU,1,22613910
office@feurocont.ro,STADT CONSTRUCT SRL,Construcții / Instalații,Cluj,LINOLIST,10,18887739
office@fiade.ro,FIADE SRL,Construcții / Instalații,Timiș,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),3,17793571
office@fidesgroup.ro,SC RUBY OPERATION SOLUTION SRL,Construcții / Instalații,Constanța,SUDOR,15,49523550
office@firenze.ro,FIRENZE COM SRL,Producție / Logistică,Prahova,GESTIONAR DEPOZIT,1,6028515
office@firext.ro,FIREXT SRL,Construcții / Instalații,Municipiul București,PROIECTANT INGINER INSTALATII,2,39823088
office@florimirhr.ro,BOGAS SHOP S.A.,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Ilfov,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,5,34142212
office@fondal.ro,FONDAL INTERNATIONAL SRL,Producție / Logistică,Iași,SUDOR,1,18772275
office@fonster.ro,FONSTER SRL,Construcții / Instalații,,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",12,26406992
office@fraher.ro,FRAHER DISTRIBUTION SRL,Administrativ / Secretariat,Tulcea,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,24366816
office@fresh-greens.ro,LOLITA COMPANY SRL,Altele,Prahova,MUNCITOR NECALIFICAT ÎN AGRICULTURA,2,21243967
office@frigoelectric.ro,FRIGOELECTRIC INSTALAŢII SRL,Construcții / Instalații,Ilfov,ELECTRICIAN MONTATOR DE INSTALATII AUTOMATIZATE,1,29189529
office@gambrinusz.ro,TOP JOY SRL,RESTAURANTE,Harghita,OSPATAR (CHELNER),2,14477370
office@gardenshop-constanta.ro,GARDEN SHOP SERVICES S.A.,Altele,Constanța,ÎNGRIJITOR SPATII VERZI,19,13848402
office@gdca.ro,GHEORGHE DOJA COOPERATIVA AGRICOLĂ,Administrativ / Secretariat,Ialomița,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",1,31439880
office@gemite.ro,GEMITE TECHNOLOGY S.R.L.,Construcții / Instalații,Iași,TEHNICIAN CONSTRUCTOR,1,22219835
office@generalautocom.ro,GENERAL AUTOCOM SRL,SERVICE AUTO,,AGENT DE VÂNZARI,1,4103483
office@geraico.ro,GERAICO PROD COM SRL,Vânzări,Hunedoara,LUCRATOR BUCATARIE (SPALATOR VASE MARI),2,5860405
office@giomario.ro,GIOMARIO SRL,Producție / Logistică,Bihor,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,13462664
office@gslaw.ro,OLD SCHOOL GARAGE S.R.L.,SERVICE AUTO,Ilfov,MECANIC AUTO,1,45934820
