email,company_name,sector,county,job_title,positions_available,company_org_number
andreea@oldtimer.ro,RESTOMOD BARN S.R.L ,SERVICE AUTO,,FEMEIE DE SERVICIU,1,45291457
andreea@pazasiprotectiearad.ro,LULU SECURITY 2000 SRL,SERVICII DE PAZA SI PROTECTIE,Arad,AGENT DE SECURITATE,3,39873728
andreeadobrin@tavernasarbului.ro,TAVERNA SARBULUI SRL,RESTAURANTE,Municipiul București,AJUTOR BUCATAR,2,15105404
andrei.bodan@yafct.ro,BERZOVIA FARM SRL,Agricultură / Zootehnie,Caraș-Severin,ÎNGRIJITOR ANIMALE,1,41581172
andrei.chirilovici@ro.eckerle-gruppe.com,ECKERLE AUTOMOTIVE SRL,Producție / Logistică,Cluj,REGLOR BENZI MONTAJ,1,15154407
andrei.mihai@rserv.ro,RENAISSANCE PUBLIC SERVICE SRL,Altele,Ilfov,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,27424741
andrei.svet@rompharm.ro,ROMPHARM COMPANY SRL,Producție / Logistică,Ilfov,OPERATOR CHIMIST LA PRODUSELE FARMACEUTICE SI CHIMICE PURE,15,14399646
andrei.teodorescu@activestep.ro,S.C. ARGESH CAR ELECTRIC SRL,Servicii transport / curierat,Municipiul București,SOFER DE AUTOTURISME SI CAMIONETE,4,43676643
angajari.csi@mpac-group.com,CSI ROMANIA SRL,Producție / Logistică,Mureș,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,1,16664846
angajari@clasicmex.ro,CLASIC PROD MEX SRL,PRODUCTIE MOBILA,Cluj,TÂMPLAR UNIVERSAL,2,33645950
angajari@ivcons.ro,IVAN CIVIL TOP-CONSTRUCT S.R.L.,Construcții / Instalații,Vaslui,STIVUITORIST,1,39361922
angajari@polach.ro,POLACH LOGISTICS & TRANSPORT SRL,Servicii transport / curierat,Arad,Conducător auto transport rutier de mărfuri,5,33238832
angajari@ssg.ro,SSG SELECT SOLUTIONS SRL,Armată / Pază/ Protecție,Ilfov,AGENT DE SECURITATE,138,36563420
angela.avram@hoteldorna.ro,MERIDIAN TURISM SA,Turism / Alimentație,Suceava,ÎNGRIJITOR SPATII HOTELIERE,1,14458882
angela.lazar@criomecsa.ro,CRIOMEC SA,Producție / Logistică,Galați,TEHNICIAN MECANIC,1,5668427
angelica.ianco@selgros.ro,SELGROS CASH CARRY SRL,Retail,Bistrița-Năsăud,LUCRATOR COMERCIAL,3,11805367
ani.penes@senneville.ro,SENNEVILLE INTER SRL,Turism / Alimentație,Hunedoara,OPERATOR LA FABRICAREA PRODUSELOR CONGELATE DE PATISERIE SI PANIFICATIE,17,4839286
ani@turismdelta.ro,SC LISCOM SRL,Turism / Alimentație,Tulcea,BUCATAR,1,6574932
anisioara.barhala@ro.post,COMPANIA NATIONALA POSTA ROMANA S.A. BUCURESTI SUCURSALA CONSTANTA,Altele,Galați,CURIER,1,40711789
apetrariu@marcel.com.ro,MARCEL TRADING SRL,COMERT,Neamț,LUCRATOR COMERCIAL,2,17609858
apostu@imperialinn.ro,COFIT CONSTRUCT SRL,Turism / Alimentație,Mureș,CAMERISTA HOTEL,1,27030020
apply_oradea@celestica.com,S.C. CELESTICA (ROMANIA) S.R.L.,Producție / Logistică,Bihor,TEHNICIAN ASIGURAREA CALITATII,4,16386391
ariesulconf@ariesul.ro,ARIESUL CONF SA,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Alba,CONFECTIONER-ASAMBLOR ARTICOLE DIN TEXTILE,6,2824238
arosu@verdemg.com,Verde Magnesium SRL,Altele,Municipiul București,ANALIST FINANCIAR,2,41220909
asistentmanager@agress.ro,AGRESS BEAUTY CLINIQUE SRL,Medicină / Sănătate /Psihoterapie,Galați,ASISTENT MEDICAL GENERALIST,3,31607550
asm@bricowoodtrade.ro,BRICO WOOD TRADE SRL,PRODUCTIE MOBILA,Argeș,TÂMPLAR UNIVERSAL,25,33476192
astrans@clicknet.ro,AS TRANS SRL,Altele,Vâlcea,SUDOR MANUAL CU ARC ELECTRIC,2,1481930
attila.gyorgy@gat-sped.eu,GAT-SPEDITION SRL,Servicii transport / curierat,Harghita,Conducător auto transport rutier de mărfuri,1,50058840
aurelia.prajeu@airbus.com,AIRBUS HELICOPTERS ROMANIA S.A.,Altele,Brașov,ADMINISTRATOR DE RETEA DE CALCULATOARE,1,14403216
aurica.toma@hasit.ro,HASIT ROMANIA SRL,Construcții / Instalații,Cluj,OPERATOR FABRICATIE FLUX,1,13018697
aurora.marin@balky.ro,BALKY COM SRL,Agricultură / Zootehnie,Neamț,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),3,26100844
aurora.marin@tce3brazi.ro,GRUPUL DE FIRME TCE 3 BRAZI S.A.,Turism / Alimentație,Neamț,AJUTOR BUCATAR,2,31861388
avril@avril.ro,AVRIL S.R.L.,Construcții / Instalații,Prahova,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",1,2825969
b.kira@benytrans.ro,BENY TRANS INTERNATIONAL SRL,Servicii transport / curierat,Satu Mare,SOFER DE AUTOTURISME SI CAMIONETE,2,10803520
b.resurseumane@ro.post,COMPANIA NATIONALA POSTA ROMANA S.A BUCUREŞTI SUCURSALA BUCURESTI,Servicii transport / curierat,Municipiul București,SOFER DE AUTOTURISME SI CAMIONETE,20,41624737
backoffice@indica7.ro,PRO7EVEN TRAVEL.EU S.R.L.,Altele,Municipiul București,FEMEIE DE SERVICIU,5,45565285
baco@hs.ro,HS BACO PANELS SRL,Producție / Logistică,Bacău,MANIPULANT MARFURI,20,12447070
balazs@beautywood.hu,BEAUTYWOOD RO S.R.L.,Vânzări,Bihor,REPREZENTANT COMERCIAL,2,35480424
banatovinex@ymail.com,SC BANAT OVINEX SRL,Altele,Timiș,ÎNGRIJITOR ANIMALE,4,13169835
baneasa@pizzahut.ro,AMERICAN RESTAURANT SYSTEM SA,RESTAURANTE,Municipiul București,BUCATAR,3,6331682
baneasa@taco-bell.ro,CALIFORNIA FRESH FLAVORS SRL,RESTAURANTE,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),7,37783734
barbubarbomoisi@gmai.com,LA MSD BARBU SRL,COMERT,Ialomița,VÂNZATOR,2,52254028
basem@corelligroup.ro,CORELLI WINE & FOOD SRL,RESTAURANTE,Ilfov,AJUTOR BUCATAR,9,31425834
basilioprobo@yahoo.co.nz,FUTURA ROMANIA SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,,UCENIC,5,51325520
BASSELocalPayroll@bat.com,BRITISH AMERICAN SHARED SERVICES EUROPE SRL,Contabilitate / Financiar,,ȘEF BIROU ANALIZE ECONOMICE,1,23774019
benedek.tibor@plazmontech.ro,PLAZMONTECH KFT-SÓSKÚT-SUCURSALA HARGHITA,Altele,Harghita,OPERATOR LA FABRICAREA CONSERVELOR DIN LEGUME SAU FRUCTE,1,40238592
betoane@nifron.ro,NIFRON SRL,Construcții / Instalații,Olt,Conducător auto transport rutier de mărfuri,1,18348998
bianca.harasim@cupio.ro,CUPIO INTERNATIONAL SRL,COMERT,Hunedoara,LUCRATOR GESTIONAR,2,29461428
bianca.ioo@cliogroup.ro,CLIO SRL,Construcții / Instalații,Sălaj,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",10,11132821
bianca.mares@resco.ro,RESCO DISTRIBUȚIE LOGISTICĂ S.A.,COMERT,,Conducător auto transport rutier de mărfuri,2,48268670
bianca.potyesz@cupio.ro,RAZADI SRL,COMERT,Timiș,AMBALATOR MANUAL,3,19051501
bianca.vierita@coliseum.ro,COLISEUM SA,COMERT,Dolj,Conducător auto transport rutier de mărfuri,1,5057024
bigconf@bigconf.ro,BIG CONF PRODUCTION S.R.L.,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,,"CROITOR-CONFECTIONER ÎMBRACAMINTE, DUPA COMANDA",4,4811668
bimixa@syntronic.com,SYNTRONIC PRODUCTION AND AFTERMARKET SERVICES SRL,IT / Telecomunicații,Timiș,TEHNICIAN ELECTRONICA,20,48266830
birou.asistenti.personali@social2.ro,DGASPC SECTOR 2,ASISTENTA SOCIALA,Municipiul București,ASISTENT PERSONAL AL PERSOANEI CU HANDICAP GRAV,8,17093691
birou.contabilitate@district-sud.ro,DISTRICT SUD SRL,COMERT,Dolj,STIVUITORIST,2,26126852
blacksealogistik26@mail.com,BLACK SEA LOGISTIK,Altele,Municipiul București,Conducător auto transport rutier de mărfuri,2,50002580
blaga.mihaela@valtryp.ro,VALTRYP SRL,Producție / Logistică,Bihor,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",8,7826469
bm_constanta@elgeka-ferfelis.ro,ELGEKA FERFELIS ROMANIA SA,Producție / Logistică,,SOFER DE AUTOTURISME SI CAMIONETE,1,4071993
boca.carmen@actrading.ro,A C TRADING SRL,Producție / Logistică,Mureș,CONTROLOR CALITATE,1,25234945
bogdan.boian@distrigoods.ro,DISTRI GOODS SRL,Altele,Argeș,LUCRATOR COMERCIAL,2,42242859
bogdan.milian@smart-bp.ro,ARCA QUOTIDIEN DESIGN,Construcții / Instalații,Tulcea,TÂMPLAR UNIVERSAL,5,46162302
bogdan.ologeanu@tesaro-construct.ro,TESARO KIT CONSTRUCT SRL,Construcții / Instalații,Municipiul București,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",13,30917561
br@fereastra1.ro,METROPOLIS SRL,Producție / Logistică,Vaslui,AGENT DE VÂNZARI,1,17004031
bracau.a.t@xnet.ro,DIESEL SERVICE BOSANCI S.R.L.,SERVICE AUTO,Suceava,MECANIC AUTO,10,22478082
brasov@liviodario.ro,LIVIODARIO SRL,Altele,Brașov,Conducator auto transport rutier de persoane,1,11070834
brutarie@painvivant.ro,ARTIBRUN SRL,Altele,Galați,BRUTAR,2,33034395
btc@histria.ro,BLASTING TANK COATING SRL,Construcții / Instalații,Constanța,CURATITOR-SABLATOR,33,7740103
bucharest.colosseum@lcwaikiki.com,LC WAIKIKI RETAIL RO SRL,Retail,Municipiul București,CASIER,1,26054330
bucharest.grandarena@lcwaikiki.com,LC WAIKIKI RETAIL RO SRL,Retail,Municipiul București,LUCRATOR COMERCIAL,1,26054330
bucuresti@icme.vionet.gr,ICME ECAB SA,Producție / Logistică,Municipiul București,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,9,11703669
budescu.maria@pomadil.ro,POMADIL COM SRL,COMERT,Gorj,LUCRATOR GESTIONAR,1,3846919
bv.ojpc_sb@ro.post,COMPANIA NATIONALA POSTA ROMANA S.A. BUCURESTI SUCURSALA BRASOV,Servicii transport / curierat,Sibiu,FACTOR POSTAL,1,40723325
c.dimian@maspex.ro,MASPEX ROMANIA SRL,Producție / Logistică,Suceava,OPERATOR CIRCUITE RETEA APA,5,3451510
c.manta@itc-logistic.ro,ITC LOGISTIC ROMANIA SRL,Producție / Logistică,Timiș,LUCRATOR GESTIONAR,1,18779419
calin.rosu@corexgroup.com,COREX ROMANIA SRL,Producție / Logistică,Bihor,STIVUITORIST,1,24652923
calin@eurobil.ro,EUROBIL IMPEX SRL,Altele,Cluj,FRIGORIFERIST (FRIGOTEHNIST),2,4791544
calina.sebe-gotu@exclusivcatering.ro,EXCLUSIV CATERING SRL,RESTAURANTE,Cluj,BUCATAR,1,14442363
calitate@biogenvet.ro,BIOGEN VET SRL,Altele,Bacău,MANIPULANT MARFURI,3,37677709
camelia.fatol@saraexpert.ro,Plomonas Coffee srl,RESTAURANTE,Arad,FEMEIE DE SERVICIU,1,35706220
camelia.luta@karcher.com,CER CLEANING EQUIPMENT SRL,Producție / Logistică,,AMBALATOR MANUAL,10,19306966
camelia.marian@aramis.com.ro,ARAMIS INVEST SRL,PRODUCTIE MOBILA,Sălaj,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,10,6793010
camelia.panait@fmcgmanagement.ro,FMCG MARKETING DISTRIBUTIE SRL,Altele,Municipiul București,MANIPULANT MARFURI,6,16601961
camelia.stanciu@ulmacont.ro,MALVPLAST INVEST SRL,Altele,Argeș,OPERATOR LA PRELUCRAREA MASELOR PLASTICE,2,27177846
camelia.tincau@tiesi.ro,TIE SERVICES INTERNATIONAL SRL,Producție / Logistică,Satu Mare,SPECIALIST ÎN DOMENIUL CALITATII,3,15478497
camelia@coloradea.com,Coloradea Srl,Producție / Logistică,Bihor,CONFECTIONER ARTICOLE HÂRTIE,1,52333822
caminvarstnici@apulum.ro,CAMINUL PENTRU PERSOANE VARSTNICE ALBA IULIA,ASISTENTA SOCIALA,Alba,FIZIOKINETOTERAPEUT,1,9778945
cancetin@aegeanro.com,AEGEANROM FOUNDATION ENGINEERING SRL,Construcții / Instalații,Ilfov,"MUNCITOR NECALIFICAT LA ÎNTRETINEREA DE DRUMURI, SOSELE, PODURI, BARAJE",6,44972124
career.dhi@welp-group.com,DRESSEL + HOFNER INTERNATIONAL SRL,Producție / Logistică,Sibiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,18124630
career.ro@lsag.com,SC LEATHER&SHOE SRL,COMERT,Municipiul București,LUCRATOR COMERCIAL,1,22327438
careers.bv@freudenberg.com,FREUDENBERG BUSINESS SERVICES SRL,Altele,Brașov,REFERENT DE SPECIALITATE FINANCIAR-CONTABILITATE,2,13781310
cariera@scc.com,SCC SERVICES ROMANIA SRL,Altele,Iași,AGENT SERVICII CLIENT,15,18544528
cariera@tarom.ro,COMPANIA NATIONALA DE TRANSPORTURI AERIENE ROMANE TAROM SA,Servicii transport / curierat,Ilfov,AGENT TRANSPORTURI,2,477647
cariere.automotive@harting.com,HARTING RO AUTOMOTIVE SRL,Producție / Logistică,Sibiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",2,35487163
cariere@binarelectronics.ro,S.C. BINAR HOLDING S.R.L.,Specialiști / Tehnicieni,Maramureș,TEHNICIAN ELECTRONICA,2,38827995
cariere@continentlhotels.ro,CONTINENTAL HOTELS S.A.,Turism / Alimentație,Municipiul București,INGINER ELECTRICIAN,1,1559737
cariere@deltamed.ro,DELTAMED SRL,Producție / Logistică,Cluj,MONTATOR SUBANSAMBLE,8,9434372
cariere@depozitprodsid.ro,Virsal Systems SRL,COMERT,Prahova,MANIPULANT MARFURI,2,12093810
cariere@electroplast.ro,SC ELECTROPLAST SA,Producție / Logistică,Bistrița-Năsăud,CONFECTIONER IZOLATII LA CONDUCTORI ELECTRICI,2,5027384
cariere@kredianis.ro,KREDIANIS SRL,COMERT,Vaslui,CASIER,5,28464540
cariere@next-gen.ro,NEXTGEN COMMUNICATIONS SRL,IT / Telecomunicații,Constanța,TEHNICIAN RETELE DE TELECOMUNICATII,1,24166583
cariere@piata9.com,HONEST FOOD SRL,RESTAURANTE,Bihor,BRUTAR,4,36973390
cariere@primaclinic.ro,A C MEDICAL PRIME SRL,Medicină / Sănătate /Psihoterapie,Dolj,ASISTENT MEDICAL GENERALIST,1,30292829
cariere@provident.ro,PROVIDENT FINANCIAL ROMANIA INSTITUTIE FINANCIARA NEBANCARA SA,Vânzări,Municipiul București,AGENT DE VÂNZARI,4,18346091
cariere@ruris.ro,RURIS IMPEX SRL,Producție / Logistică,Dolj,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,11,5045437
cariere@som.ro,MEDEX VITAL SERV SRL,Medicină / Sănătate /Psihoterapie,Mureș,INFIRMIER/INFIRMIERA,4,38192027
carla@digitalhunt.co,KIRMAN ADRIANA -CARLA,Au pair / Babysitter / Curățenie,Municipiul București,MENAJERA,1,2910416284571
carmen.agape@isovolta.ro,ISOVOLTA S.R.L.,Construcții / Instalații,Municipiul București,MASINIST LA MASINI SPECIALE DE ASCHIERE,2,11703677
carmen.bat@selina.ro,PRECON TRANSILVANIA S.R.L.,Construcții / Instalații,Bihor,"MUNCITOR NECALIFICAT LA ÎNTRETINEREA DE DRUMURI, SOSELE, PODURI, BARAJE",10,40807310
carmen.radu@ro.post,COMPANIA NATIONALA POSTA ROMANA SA SUCURSALA PLOIESTI,Altele,Prahova,ADMINISTRATOR BAZE DE DATE,1,40706456
carmen.spulber@axaplus.ro,AXA PLUS SRL,Construcții / Instalații,Brașov,CONFECTIONER TÂMPLARIE DIN ALUMINIU SI MASE PLASTICE,3,10660810
carmen@contec.ro,CONTEC FOODS SRL,Producție / Logistică,Galați,MUNCITOR NECALIFICAT ÎN AGRICULTURA,9,14041515
carmen@promotop.eu,PROMOTOP MKT SRL,Producție / Logistică,Iași,OPERATOR PRESA DE TRANSFER TERMIC,1,16562293
catalin@preocupatideviitor.ro,ECOGREEN CONSTRUCT SRL,Altele,Giurgiu,CONDUCATOR AUTOSPECIALA,2,25716944
catalina.leontescu@fermier.info,TERMI VET CONSULTING,Agricultură / Zootehnie,Prahova,MEDIC VETERINAR,1,47404277
catalina.onu@aaylex.com,AAYLEX ONE S.A.,Agricultură / Zootehnie,Buzău,MUNCITOR NECALIFICAT ÎN AGRICULTURA,10,45303187
catalina.stanciu@em.ro,ELECTROTEHNICA ECHIPAMENTE ELECTRICE S.A.,Producție / Logistică,Municipiul București,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,21794966
catherine@distral.ro,SMIRO TOUR SRL,Turism / Alimentație,Cluj,AJUTOR OSPATAR,2,23966294
cbadulescu@ccninsaat.com,CCN ALTYAPI YATIRIMLARI VE INȘAAT ANONIM ȘIRKETI ANKARA SUCURSALA BUCURESTI,Construcții / Instalații,Municipiul București,FUNCTIONAR ECONOMIC,1,45820167
cbanv@cbanordvest.ro,CBA NORD VEST SRL,COMERT,Maramureș,LUCRATOR COMERCIAL,1,14636912
cbogdanel@maschiogaspardo.com,MASCHIOGASPARDO ROMANIA SRL,Producție / Logistică,Arad,MONTATOR SUBANSAMBLE,5,15126113
ceahlau@mecanicaceahlau.ro,MECANICA CEAHLAU SA,Altele,Neamț,LACATUS MECANIC,1,2045262
cerasela.pichineru@hrg-hotels.com,COMTEL FOCUS SA,Turism / Alimentație,Ilfov,ÎNGRIJITOR SPATII HOTELIERE,1,5223011
certexpert@innofa.com,INNOFA ROMANIA SRL,Producție / Logistică,Sibiu,CONFECTIONER-ASAMBLOR ARTICOLE DIN TEXTILE,4,51553498
cfl@ltpgroup.com,LTP BALKAN SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Botoșani,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",4,46026823
chiruta.george@dornaecohouse.ro,SC DORNA ESCAPE SRL,RESTAURANTE,Suceava,OSPATAR (CHELNER),2,43186900
cimhr@cognizant.com,COGNIZANT TECHNOLOGY SOLUTIONS ROMANIA S.R.L.,Altele,Cluj,CONSULTANT ÎN INFORMATICA,1,10938454
ciprian.lazar@grafex.ro,ETANSARI GRAFEX SRL,Producție / Logistică,Prahova,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,11,8925614
claudia.ghimis@esaudit.ro,ART BURGER SRL,RESTAURANTE,Municipiul București,AJUTOR BUCATAR,5,48539841
claudia.ghimsi@esaudit.ro,ART BURGER SRL,RESTAURANTE,Municipiul București,AJUTOR BUCATAR,5,48539841
claudia.palanga@polaris.ro,POLARIS M.HOLDING SRL,Altele,Constanța,LUCRATOR PENTRU SALUBRIZARE CAI PUBLICE,20,12079629
claudia.panait@euromellis.ro,EUROMELLIS NATURA S.R.L.,Producție / Logistică,Prahova,"USCATOR-DESHIDRATOR LEGUME, FRUCTE",1,33365240
claudia@entouragefurniture.com,ENTOURAGE FURNITURE SRL,PRODUCTIE MOBILA,Cluj,AMBALATOR MANUAL,6,15591827
claudia@furniturevision.ro,FURNITURE VISION SRL,Altele,Ilfov,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,32586286
claudia@ludicomart.ro,LUDICOM ART S.R.L.,Producție / Logistică,Ilfov,UCENIC,15,17244611
claudia@minamuseum.com,LE BRUNCH GOURMET SRL,RESTAURANTE,Municipiul București,AJUTOR BUCATAR,1,35983329
claudiu.oprea@cgtrans.com,OPREA CLAUDIU-IONUT,Au pair / Babysitter / Curățenie,Municipiul București,GUVERNANTA,1,1961112384978
claudiu@euphoria.ro,EUPHORIA PUB SRL,RESTAURANTE,Cluj,LUCRATOR BUCATARIE (SPALATOR VASE MARI),3,26538322
climapro.srl@gmai.com,CLIMA PRO SRL,Construcții / Instalații,Olt,INGINER INSTALATII PENTRU CONSTRUCTII,1,21436100
cluj@liviodario.ro,LIVIODARIO SRL,Altele,Cluj,Conducator auto transport rutier de persoane,1,11070834
clujcareers@steelcase.com,STEELCASE SRL,Altele,Cluj,DESIGNER GRAFICA (STUDII SUPERIOARE),1,29181916
codrut.nicola@spiact.ro,SPIACT CRAIOVA S.A.,Construcții / Instalații,Timiș,ELECTRICIAN ÎN CONSTRUCTII,4,14452049
comcereal@comcereal.ro,COMCEREAL SA,Producție / Logistică,Vrancea,SOFER DE AUTOTURISME SI CAMIONETE,4,8206929
comenzi@ioneda.ro,IONEDA COM SRL,COMERT,Sibiu,MANIPULANT MARFURI,1,17551217
comenzi@olivbistro.ro,NATI ECO SRL,RESTAURANTE,Iași,PIZZAR,2,31682870
comenzi@rotecom.ro,ROTECOM-GLASS S.R.L.,Construcții / Instalații,Mureș,OPERATOR CALCULATOR ELECTRONIC SI RETELE,1,15302805
comercial@artwood.ro,ART WOOD COMPANY SRL,PRODUCTIE MOBILA,Hunedoara,MANIPULANT MARFURI,2,16065421
comercial@conservfruct.ro,CONSERVFRUCT SRL,Agricultură / Zootehnie,Neamț,MANIPULANT MARFURI,3,4998460
conest@rdslink.ro,CONEST SA,Construcții / Instalații,Iași,SOFER DE AUTOTURISME SI CAMIONETE,3,1959695
conpet@conpet.ro,CONPET SA,Altele,Prahova,FEMEIE DE SERVICIU,2,1350020
constantin.bacrau@bacrau.ro,S.C. BACRAU INTERNATIONAL S.R.,Altele,Suceava,SOFER DE AUTOTURISME SI CAMIONETE,3,1628829
construct@metaller.ro,METALLER ELECTRIC SRL,COMERT,Mureș,MANIPULANT MARFURI,1,44098050
cont@agrifarm.ro,AGRIFARM SRL,Agricultură / Zootehnie,Dolj,MUNCITOR NECALIFICAT ÎN AGRICULTURA,3,11515860
cont@willy.ro,WILLY IMPEX SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Bacău,"CROITOR-CONFECTIONER ÎMBRACAMINTE, DUPA COMANDA",50,4277404
conta@aquapark-felix.ro,PRESIDENT LUXURY,Turism / Alimentație,Bihor,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,1,47598912
conta@doriani.ro,DORIANI ROAD SRL,Construcții / Instalații,Bihor,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),4,49415647
conta@gtoarad.ro,GHETEO DRIVING S.R.L.,Servicii transport / curierat,Arad,DISPECER,1,45003538
conta@rcbelectro.ro,RCB ELECTRO 97 SA,Construcții / Instalații,Bistrița-Năsăud,CONFECTIONER IZOLATII LA CONDUCTORI ELECTRICI,4,7488031
contabiliate@eurodinamic.ro,EURODINAMIC SRL,COMERT,Dolj,MECANIC UTILAJ,1,16023680
contabilitate2@gica.ro,GICA IMPORT-EXPORT ITALIA SRL,COMERT,Arad,TEHNICIAN MECANIC,1,8375570
contabilitate3@xprompt.ro,X PROMPT PRINT SRL,Producție / Logistică,,LEGATOR MANUAL (ÎN POLIGRAFIE SI ATELIERE SPECIALE),25,49686832
contabilitate@aiva.ro,AIVA DUCT DIRECT SRL,Altele,Ilfov,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",15,31107210
contabilitate@alexco.ro,ALEX & CO SA,PRODUCTIE MOBILA,Covasna,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",6,6830461
contabilitate@amgagregate.ro,AMG MINERALS SRL,Altele,Dolj,MANAGER,1,27049618
contabilitate@andres-speditions.ro,ANDRES SPEDITIONS S.R.L.,Servicii transport / curierat,Prahova,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,29257313
contabilitate@aromaevents.ro,ROMSIANA SRL,RESTAURANTE,Cluj,BUCATAR,1,14331888
contabilitate@atriaconcept.ro,ATRIA CONCEPT SRL,Construcții / Instalații,Galați,MAISTRU ELECTROMECANIC,1,35988245
contabilitate@atxcomputers.ro,ATXCOMPUTERS GROUP SRL,COMERT,Prahova,MANIPULANT MARFURI,4,13400041
contabilitate@auditexpertcont.ro,CINTEZA SERVICECOM SRL,Vânzări,Vaslui,LUCRATOR COMERCIAL,3,6457304
contabilitate@axaporcelaine.ro,AXA PORCELAINE SRL,Producție / Logistică,Alba,FASONATOR PRODUSE CERAMICE,1,1762110
contabilitate@bizhunts.ro,BIZ HUNT SOFTWARE SRL,Altele,Dâmbovița,DIRECTOR GENERAL ADJUNCT SOCIETATE COMERCIALA,1,32954922
contabilitate@boutiquedupain.ro,BOUTIQUE DU PAIN BUCHAREST SRL,Altele,Municipiul București,AJUTOR BUCATAR,6,25403300
contabilitate@businessdivision.ro,HOSPICE SENIORUM,Medicină / Sănătate /Psihoterapie,Iași,INFIRMIER/INFIRMIERA,10,49306569
contabilitate@campeador.ro,CAMPEADOR SRL,Construcții / Instalații,,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,18467590
contabilitate@centralmotors.ro,CENTRAL MOTORS SRL,SERVICE AUTO,Bistrița-Năsăud,ELECTROMECANIC AUTO,1,12517010
contabilitate@chocolatefactory.ro,MHV PROCESSING S.R.L.,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Maramureș,"CROITOR-CONFECTIONER ÎMBRACAMINTE, DUPA COMANDA",3,41129038
contabilitate@cplconcordia.ro,CPL CONCORDIA FILIALA CLUJ ROMANIA,Construcții / Instalații,Cluj,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,1,14895720
contabilitate@craciuntrade.ro,CRĂCIUN TRADE SRL,SERVICE AUTO,Sibiu,UCENIC,2,17714802
contabilitate@darcom.ro,DARCOM SRL,Altele,Gorj,TIPOGRAF PRINT DIGITAL SI OFFSET,1,2161720
contabilitate@dmconstructcluj.ro,D&M CONSTRUCT SRL,Construcții / Instalații,Cluj,"INGINER CONSTRUCTII CIVILE, INDUSTRIALE SI AGRICOLE",1,17475500
contabilitate@drwheel.ro,VLADADEL SRL,SERVICE AUTO,Mureș,VULCANIZATOR DE PRODUSE INDUSTRIALE DIN CAUCIUC,8,18826367
contabilitate@eutrucks.ro,EUROTRADE TRANSILVANIA SRL,SERVICE AUTO,Brașov,SPALATOR VEHICULE,1,21432745
contabilitate@expertcompany.ro,EXPERT COMPANY GROUP SRL,Producție / Logistică,Mureș,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",4,18104390
contabilitate@fendercables.com,FENDER CABLES SRL,Producție / Logistică,Cluj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,13414934
contabilitate@globaltech.com.ro,GLOBAL TECH SRL,COMERT,Iași,TEHNICIAN ENERGETICIAN/ELECTRICIAN,2,1971141
contabilitate@hermi.ro,HERMI CONSTRUCT SRL,Producție / Logistică,Brașov,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,3,8084759
