company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
GHVG Hamburg,DE,,,,,WUWM Member,Wholesale Market,,,info@ghvg.de,,,,,,www.ghvg.de,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
GFI Germany,DE,,,,,WUWM Member,Wholesale Market,,,kontakt@gfidirekt.de,,,,,,www.gfi-online.de,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
New Spitalfields London,UK,,,,,WUWM Member,Wholesale Market,,,,,,,,,www.newspitalfieldsmarket.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
New Covent Garden,UK,,,,,WUWM Member,Wholesale Market,,,press@cgma.co.uk,hello@cgma.co.uk,,+02077202211,,,newcoventgardenmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
CGMA London,UK,,,,,WUWM Member,Wholesale Market,,,press@cgma.co.uk,hello@cgma.co.uk,,+02077202211,,,www.cgma.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
BVCS Budapest,HU,,,,,WUWM Member,Wholesale Market,,,titkarsag@bvcs.hu,,,+3612733144,,,piaconline.hu,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Semmaris Rungis,FR,,,,,WUWM Member,Wholesale Market,,,,,,,,,www.semmaris.fr,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
GFI Grossmarkte Germany,DE,,,,,Wholesale Market,WUWM Member,,,kontakt@gfidirekt.de,ontakt@gfidirekt.de,,,,,www.gfi-online.de,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
FHG Frankfurt,DE,,,,,Wholesale Market,WUWM Member,,,,,,,,,www.frischezentrum-frankfurt.de,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
UNIGROS France,FR,,,,,Wholesale Market,WUWM Member,,,,,,,,,www.unigros.fr,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
New Spitalfields,UK,,,,,Wholesale Market,WUWM Member,,,,,,,,,www.newspitalfieldsmarket.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
AcheterAcheter,FR,,,,,Market Trader,Rungis,,,,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Trouver un fournisseur,FR,,,,,Market Trader,Rungis,,,,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Demander un devis,FR,,,,,Market Trader,Rungis,,,privacy@semmaris.fr,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Voir les inspirations,FR,,,,,Market Trader,Rungis,,,,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Obtenir un Pass,FR,,,,,Market Trader,Rungis,,,,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Découvrir,FR,,,,,Market Trader,Rungis,,,support@rungismarket.com,,,+331897111,,,rungismarket.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Voir toutes les questions,FR,,,,,Market Trader,Rungis,,,,,,006188396,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
TikTok,ES,,,,,Market Trader,Mercamadrid,,,,,,000227846,,,www.tiktok.com,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Historia,ES,,,,,Market Trader,Mercamadrid,,,mercamadrid@mercamadrid.es,,,+34917850000,,,www.mercamadrid.es,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Localización,ES,,,,,Market Trader,Mercamadrid,,,mercamadrid@mercamadrid.es,,,000000029,,,www.mercamadrid.es,,,,,,,,,,,,,,,,,,,,,,,,,market_directory,2026-01-01,,,,,,,
Nisa Retail,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Costcutter,UK,,,,,Wholesale,Food Distributor,,,customerservices@costcutter.com,,,,,,www.costcutter.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Londis,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Blakemore Wholesale,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Henderson Wholesale,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Today Group,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Confex,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Country Range Group,UK,,,,,Wholesale,Food Distributor,,,enquiries@countryrange.co.uk,,,,,,www.countryrangegroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Unitas Wholesale,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Chefs Culinar,DE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Fegro/Selgros,DE,,,,,Wholesale,Food Distributor,,,,,,00094972850,,,www.selgros.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Hamberger Grossmarkt,DE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Rungis Express,DE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Promocash,FR,,,,,Wholesale,Food Distributor,,,,,,0001106537062,,,www.promocash.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Pro a Pro,FR,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Brake France,FR,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Davigel,FR,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Miquel Alimentacio,ES,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
HD Covalco,ES,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Fragadis,ES,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Covirán,ES,,,,,Wholesale,Food Distributor,,,atencionalcliente@coviran.es,,,,,,www.coviran.es,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Crai Secom,IT,,,,,Wholesale,Food Distributor,,,info@crai.it,,,+39022101091,,,www.crai-supermercati.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Sigma,IT,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Despar Italia,IT,,,,,Wholesale,Food Distributor,,,,,,00820910156,,,www.desparitalia.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
VeGe Italia,IT,,,,,Wholesale,Food Distributor,,,info@gruppovege.it,,,,,,www.gruppovege.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Colruyt Wholesale,BE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Bidfresh,NL,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Van Geloven,NL,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Dagab,SE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Servera,SE,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Meny,NO,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Joker,NO,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Kiwi Norway,NO,,,,,Wholesale,Food Distributor,,,,,,00516158322,,,www.kiwi.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
CBA Hungary,HU,,,,,Wholesale,Food Distributor,,,ertekesites@cba.hu,,,+3680203228,,,www.cba.hu,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Coop Hungary,HU,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Kaufland Poland,PL,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Carrefour Poland,PL,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Tesco Czech,CZ,,,,,Wholesale,Food Distributor,,,,,,+20250610,,,www.itesco.cz,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Penny Market CZ,CZ,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercator Slovenia,SI,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Konzum Croatia,HR,,,,,Wholesale,Food Distributor,,,konzum@konzum.hr,,,,,,www.konzum.hr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Kaufland Romania,RO,,,,,Wholesale,Food Distributor,,,client@kaufland.ro,,,+40800080888,,,www.kaufland.ro,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Carrefour Romania,RO,,,,,Wholesale,Food Distributor,,,,,,00050994385,,,www.carrefour.ro,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Lidl Romania,RO,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Profi Romania,RO,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mega Image Romania,RO,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
