hotel,hotelLabel,countryLabel,coord,website
http://www.wikidata.org/entity/Q1643135,hôtel de Saxe,Poland,Point(21.01356268 52.24431094),
http://www.wikidata.org/entity/Q1649671,Pflaums Posthotel,Germany,Point(11.541 49.7566),
http://www.wikidata.org/entity/Q1650144,Suvretta House,Switzerland,Point(9.81987 46.48472),https://suvrettahouse.ch/
http://www.wikidata.org/entity/Q1650144,Suvretta House,Switzerland,Point(9.82013 46.48492),https://suvrettahouse.ch/
http://www.wikidata.org/entity/Q1279896,Hôtel de Paris Monte-Carlo,Monaco,Point(7.42739 43.73911),http://www.hoteldeparismontecarlo.com/
http://www.wikidata.org/entity/Q1281171,Trump Hotel Las Vegas,United States,Point(-115.17265 36.12908),http://www.trumplasvegashotel.com
http://www.wikidata.org/entity/Q1281171,Trump Hotel Las Vegas,United States,Point(-115.17267 36.1291),http://www.trumplasvegashotel.com
http://www.wikidata.org/entity/Q1283262,Mandarin Oriental Old Cataract,Egypt,Point(32.887318 24.082314),https://www.urandroid.com/2025/10/blog-post_22.html
http://www.wikidata.org/entity/Q1295225,Eden Hotel,Argentina,Point(-64.46728 -31.09167),https://edenhotellafalda.com.ar/
http://www.wikidata.org/entity/Q1299761,Chata pod Soliskom,Slovakia,Point(20.03996 49.14408),https://chatasolisko.pekyho.sk/en/
http://www.wikidata.org/entity/Q1299761,Chata pod Soliskom,Slovakia,Point(20.03996 49.14408),https://www.chatasolisko.sk/
http://www.wikidata.org/entity/Q1300529,Scandic Victoria Tower,Sweden,Point(17.9575 59.40666667),
http://www.wikidata.org/entity/Q1302999,Sokos Hotel Viru,Estonia,,
http://www.wikidata.org/entity/Q1304383,Waldorf Astoria Las Vegas,United States,Point(-115.17429 36.10608),https://www.hilton.com/en/hotels/laswdwa-waldorf-astoria-las-vegas/
http://www.wikidata.org/entity/Q1304383,Waldorf Astoria Las Vegas,United States,Point(-115.17444 36.10639),https://www.hilton.com/en/hotels/laswdwa-waldorf-astoria-las-vegas/
http://www.wikidata.org/entity/Q1306604,Hotel zur Post,Germany,Point(8.81077 53.08277),
http://www.wikidata.org/entity/Q1306949,Beijing Hotel,People's Republic of China,Point(116.403987 39.907745),http://www.chinabeijinghotel.com.cn/
http://www.wikidata.org/entity/Q1309059,Wynn Las Vegas,United States,Point(-115.16779 36.12755),https://www.wynnlasvegas.com/
http://www.wikidata.org/entity/Q1318597,Penn's Cave House,United States,Point(-77.61 40.882778),
http://www.wikidata.org/entity/Q1320695,Grand Hotel,United States,Point(-84.625833 45.851111),https://www.grandhotel.com/
http://www.wikidata.org/entity/Q1321496,Tisza Szálló és Gyógyfürdő,Hungary,,
http://www.wikidata.org/entity/Q1322998,Reichskrone,Germany,Point(11.8149 51.1522),
http://www.wikidata.org/entity/Q1323759,Q1323759,Germany,Point(10.014038 53.561125),
http://www.wikidata.org/entity/Q1324986,Hotel Raffles Europejski Warsaw,Poland,Point(21.014444 52.241667),https://www.raffles.com/warsaw/
http://www.wikidata.org/entity/Q1324986,Hotel Raffles Europejski Warsaw,Poland,Point(21.015 52.24198),https://www.raffles.com/warsaw/
http://www.wikidata.org/entity/Q1325083,"George Hotel, North Main Street East, Inveraray",United Kingdom,Point(-5.07273 56.2304),
http://www.wikidata.org/entity/Q1330669,Savoy Homann Bidakara Hotel,Indonesia,Point(107.61036111 -6.92211111),http://www.savoyhomannbandung.com/
http://www.wikidata.org/entity/Q1330669,Savoy Homann Bidakara Hotel,Indonesia,Point(107.61035 -6.92184),http://www.savoyhomannbandung.com/
http://www.wikidata.org/entity/Q1330669,Savoy Homann Bidakara Hotel,Indonesia,Point(107.61033 -6.92168),http://www.savoyhomannbandung.com/
http://www.wikidata.org/entity/Q990681,Broschekhaus,Germany,Point(9.98777778 53.5525),
http://www.wikidata.org/entity/Q991069,"The Brown Palace Hotel and Spa, Autograph Collection",United States,Point(-104.98792 39.74395),https://www.brownpalace.com/
http://www.wikidata.org/entity/Q991069,"The Brown Palace Hotel and Spa, Autograph Collection",United States,Point(-104.9878 39.7441),https://www.brownpalace.com/
http://www.wikidata.org/entity/Q991101,Erzsébet Hotel,Hungary,Point(18.8678 46.6273),
http://www.wikidata.org/entity/Q991101,Erzsébet Hotel,Hungary,Point(18.86773 46.62737),
http://www.wikidata.org/entity/Q995564,MGM Macau,People's Republic of China,Point(113.54722222 22.18583333),https://www.mgm.mo/en/macau
http://www.wikidata.org/entity/Q995932,Hotel D. Henrique,Portugal,Point(-8.60725556 41.15223333),
http://www.wikidata.org/entity/Q1001869,Douglass House,United States,Point(-88.566944 47.121944),
http://www.wikidata.org/entity/Q1004537,Pheasant Guesthouse,Hungary,Point(18.97249 47.51255),
http://www.wikidata.org/entity/Q1006581,"Bath Hotel, Esztergom",Hungary,Point(18.741111111 47.795555555),
http://www.wikidata.org/entity/Q1032325,The Connaught,United Kingdom,Point(-0.149722 51.51),https://www.the-connaught.co.uk/
http://www.wikidata.org/entity/Q1033446,Cannon Building,United States,Point(-73.692222 42.731389),
http://www.wikidata.org/entity/Q1045316,Kings Head Hotel,United Kingdom,Point(-2.71569103 51.81176557),http://www.jdwetherspoon.co.uk/pubs/pub-details.php?PubNumber=623
http://www.wikidata.org/entity/Q1047611,Hotel Lisboa Macau,People's Republic of China,Point(113.544024 22.189847),http://www.hotelisboa.com
http://www.wikidata.org/entity/Q1047611,Hotel Lisboa Macau,People's Republic of China,Point(113.544970426 22.189776833),http://www.hotelisboa.com
http://www.wikidata.org/entity/Q1049209,The Venetian,United States,Point(-115.17025 36.12106),http://www.venetian.com/
http://www.wikidata.org/entity/Q1051604,Four Queens,United States,Point(-115.1438 36.17),https://www.fourqueens.com/
http://www.wikidata.org/entity/Q1053580,Center da Capricorns,Switzerland,Point(9.407794444 46.626466666),
http://www.wikidata.org/entity/Q1055872,Disneyland Hotel,United States,Point(-117.927 33.8081),https://disneyland.disney.go.com/disneyland-hotel/
http://www.wikidata.org/entity/Q1055961,Hotel Føroyar,Faroe Islands,Point(-6.79916667 62.01305556),http://hotelforoyar.fo/
http://www.wikidata.org/entity/Q1057610,Grand Hotel d'Angkor,Cambodia,Point(103.859 13.3647),http://www.raffles.com/siem-reap/
http://www.wikidata.org/entity/Q1061557,Khan As'ad Pasha,Syria,Point(36.306667 33.509167),
http://www.wikidata.org/entity/Q1064758,Mandarin Oriental,Hong Kong,Point(114.159 22.2821),https://www.mandarinoriental.com/en/hong-kong/victoria-harbour
http://www.wikidata.org/entity/Q1064758,Mandarin Oriental,Hong Kong,Point(114.159 22.2821),https://www.mandarinoriental.com/zh-hk/hong-kong/victoria-harbour
http://www.wikidata.org/entity/Q1064873,Excalibur Hotel and Casino,United States,Point(-115.175555555 36.098888888),http://www.excalibur.com/
http://www.wikidata.org/entity/Q1066676,Plaza Hotel,United States,Point(-73.974444444 40.764527777),https://www.theplazany.com/
http://www.wikidata.org/entity/Q1068235,Shanghai Jinjiang Hotel,People's Republic of China,Point(121.457 31.2215),
http://www.wikidata.org/entity/Q1074140,"Hyatt Regency Hong Kong, Tsim Sha Tsui",People's Republic of China,Point(114.172 22.2967),
http://www.wikidata.org/entity/Q1074140,"Hyatt Regency Hong Kong, Tsim Sha Tsui",Hong Kong,Point(114.172 22.2967),
http://www.wikidata.org/entity/Q1091149,Grandhotel Pupp,Czech Republic,Point(12.878889 50.219444),http://www.pupp.cz
http://www.wikidata.org/entity/Q1092961,Circus Circus Las Vegas,United States,Point(-115.1656005 36.1368842),https://www.circuscircus.com/
http://www.wikidata.org/entity/Q1095347,Ryn Castle,Poland,Point(21.5459 53.9384),
http://www.wikidata.org/entity/Q1106716,"Kempinski Hotel Corvinus, Budapest",Hungary,Point(19.05227222 47.49713056),https://www.kempinski.com/hu/budapest/hotel-corvinus/
http://www.wikidata.org/entity/Q1106716,"Kempinski Hotel Corvinus, Budapest",Hungary,Point(19.05236 47.49737),https://www.kempinski.com/hu/budapest/hotel-corvinus/
http://www.wikidata.org/entity/Q1107391,Sands Hotel and Casino,United States,Point(-115.168888888 36.121388888),
http://www.wikidata.org/entity/Q1108996,Seteais Palace,Portugal,Point(-9.39957 38.7968),https://www.valverdepalacioseteais.com/pt/
http://www.wikidata.org/entity/Q1110371,Colombi Hotel,Germany,Point(7.84764 47.99702),http://www.colombi.de
http://www.wikidata.org/entity/Q1110371,Colombi Hotel,Germany,Point(7.847843 47.997001),http://www.colombi.de
http://www.wikidata.org/entity/Q1110717,Savoy Hotel,Germany,Point(13.3275 52.5061),
http://www.wikidata.org/entity/Q1116194,The Leland Hotel,United States,Point(-83.054261 42.333689),
http://www.wikidata.org/entity/Q1119216,Hotel Crown (Kiskunfélegyháza),Hungary,Point(19.8496194 46.7126284),
http://www.wikidata.org/entity/Q1120129,Radisson Blu Hotel Olümpia,Estonia,,https://www.radissonhotels.com/en-us/hotels/radisson-blu-tallinn-olumpia
http://www.wikidata.org/entity/Q1123997,Waldorf-Astoria Hotel,United States,Point(-73.973888888 40.756666666),https://www.hilton.com/en/hotels/nycwawa-waldorf-astoria-new-york/
http://www.wikidata.org/entity/Q1123997,Waldorf-Astoria Hotel,United States,Point(-73.973888888 40.756666666),https://www.waldorftowers.nyc/
http://www.wikidata.org/entity/Q1126346,Rixos Al Rasheed Baghdad Hotel,Iraq,Point(44.3892 33.3162),https://www.goldentulip.com/en/hotels/royal-tulip-al-rasheed-baghdad
http://www.wikidata.org/entity/Q1126748,Conrad Singapore Marina Bay,Singapore,Point(103.85843 1.29343),https://www.hilton.com/en/hotels/sincici-conrad-singapore-marina-bay/
http://www.wikidata.org/entity/Q1126748,Conrad Singapore Marina Bay,Singapore,Point(103.85876 1.29349),https://www.hilton.com/en/hotels/sincici-conrad-singapore-marina-bay/
http://www.wikidata.org/entity/Q1126748,Conrad Singapore Marina Bay,Singapore,Point(103.858734381 1.293528878),https://www.hilton.com/en/hotels/sincici-conrad-singapore-marina-bay/
http://www.wikidata.org/entity/Q1127749,Hotel Kämp,Finland,Point(24.947156 60.167949),http://www.hotelkamp.fi/?lang=212
http://www.wikidata.org/entity/Q1127749,Hotel Kämp,Finland,Point(24.946974 60.168218),http://www.hotelkamp.fi/?lang=212
http://www.wikidata.org/entity/Q1127749,Hotel Kämp,Finland,Point(24.947 60.1684),http://www.hotelkamp.fi/?lang=212
http://www.wikidata.org/entity/Q1127815,W Abu Dhabi - Yas Island,United Arab Emirates,Point(54.60479 24.46761),http://www.yasisland.ae/
http://www.wikidata.org/entity/Q1127815,W Abu Dhabi - Yas Island,United Arab Emirates,Point(54.6060594 24.4674021),http://www.yasisland.ae/
http://www.wikidata.org/entity/Q1136654,The D Las Vegas,United States,Point(-115.1427 36.1695),http://www.thed.com/
http://www.wikidata.org/entity/Q1136841,Fremont Hotel and Casino,United States,Point(-115.143 36.1708),http://www.fremontcasino.com/
http://www.wikidata.org/entity/Q1137687,Palacio Duhau Park Hyatt,Argentina,Point(-58.38611111 -34.58916667),https://www.palacioduhauexperience.com/
http://www.wikidata.org/entity/Q1140506,Criterion Hotel,New Zealand,Point(170.970118 -45.10282),
http://www.wikidata.org/entity/Q1140969,Crook Inn,United Kingdom,Point(-3.4094 55.5236),
http://www.wikidata.org/entity/Q1147483,Sahara Las Vegas,United States,Point(-115.157753 36.142239),https://www.saharalasvegas.com/
http://www.wikidata.org/entity/Q1147553,American Colony Hotel,Israel,Point(35.229382 31.789804),http://www.americancolony.com/
http://www.wikidata.org/entity/Q1147652,Tirana International Hotel,Albania,Point(19.81860638 41.32992056),http://www.tiranainternational.com/
http://www.wikidata.org/entity/Q1150966,New Frontier Hotel and Casino,United States,Point(-115.168 36.1294),http://www.frontierlv.com/
http://www.wikidata.org/entity/Q1155898,Le V,Canada,Point(-73.5637 45.50512),http://www.courtyardmarriottmontreal.com/
http://www.wikidata.org/entity/Q1158001,Dallas Hilton,United States,Point(-96.79427364 32.7817641),
http://www.wikidata.org/entity/Q1159652,Manuc's Inn,Romania,Point(26.10205 44.429555555),https://www.hanumanucrestaurant.ro/
http://www.wikidata.org/entity/Q1159652,Manuc's Inn,Romania,Point(26.10205 44.429555555),https://www.hanumanucrestaurant.ro/en/
http://www.wikidata.org/entity/Q1164761,Hotel Polski,Poland,Point(21.00472222 52.24666667),
http://www.wikidata.org/entity/Q1165344,Danziger Hof,Poland,Point(18.6461 54.3497),
http://www.wikidata.org/entity/Q1165344,Danziger Hof,Free City of Danzig,Point(18.6461 54.3497),
http://www.wikidata.org/entity/Q1171693,Hằng Nga guesthouse,Vietnam,Point(108.430638888 11.934722222),http://www.crazyhouse.vn/
http://www.wikidata.org/entity/Q1200583,Desert Inn,United States,Point(-115.16611111 36.12944444),
http://www.wikidata.org/entity/Q1206552,Deutz-Kalker Bad,Germany,Point(6.98384 50.9367),
http://www.wikidata.org/entity/Q1213720,NH Grand Hotel Krasnapolsky,Netherlands,Point(4.89444 52.37278),https://www.anantara.com/en/grand-hotel-krasnapolsky-amsterdam
http://www.wikidata.org/entity/Q1217504,"Hotel New York, Cluj-Napoca",Romania,Point(23.58963 46.76832),
http://www.wikidata.org/entity/Q1217504,"Hotel New York, Cluj-Napoca",Romania,Point(23.5897708 46.7686347),
http://www.wikidata.org/entity/Q1221513,Grand Hôtel,Sweden,Point(18.07544 59.32961),http://www.grandhotel.se
http://www.wikidata.org/entity/Q1221513,Grand Hôtel,Sweden,Point(18.075555555 59.329722222),http://www.grandhotel.se
http://www.wikidata.org/entity/Q1231984,Hotel Kaiserhof,Germany,Point(8.91208 52.2463),
http://www.wikidata.org/entity/Q1235077,Hotel Ardealul,Romania,Point(21.52930556 46.2875),
http://www.wikidata.org/entity/Q1239042,Don CeSar,United States,Point(-82.7375 27.708889),https://www.doncesar.com/
http://www.wikidata.org/entity/Q1239042,Don CeSar,United States,Point(-82.73707 27.70933),https://www.doncesar.com/
http://www.wikidata.org/entity/Q1242874,Pécsvárad Abbey,Hungary,Point(18.41243333 46.15951111),
http://www.wikidata.org/entity/Q1244144,JW Marriott Marquis Dubai,United Arab Emirates,Point(55.2566 25.1856),http://www.marriott.com/hotels/travel/dxbjw-jw-marriott-marquis-dubai/
http://www.wikidata.org/entity/Q1244144,JW Marriott Marquis Dubai,United Arab Emirates,Point(55.258125 25.185719),http://www.marriott.com/hotels/travel/dxbjw-jw-marriott-marquis-dubai/
http://www.wikidata.org/entity/Q1244144,JW Marriott Marquis Dubai,United Arab Emirates,Point(55.258522 25.18531),http://www.marriott.com/hotels/travel/dxbjw-jw-marriott-marquis-dubai/
http://www.wikidata.org/entity/Q1244914,Radisson Blu Béke Hotel,Hungary,Point(19.05945 47.50818),
http://www.wikidata.org/entity/Q1247237,Hilton Munich Airport,Germany,Point(11.78697 48.35375),http://www3.hilton.com/en/hotels/bavaria/hilton-munich-airport-MUCTMHI/index.html
http://www.wikidata.org/entity/Q1247237,Hilton Munich Airport,Germany,Point(11.7886 48.3554),http://www3.hilton.com/en/hotels/bavaria/hilton-munich-airport-MUCTMHI/index.html
http://www.wikidata.org/entity/Q1247784,Widder Hotel,Switzerland,Point(8.539769444 47.372497222),
http://www.wikidata.org/entity/Q1249209,Hotel Saski in Warsaw,Poland,Point(21.002997 52.241916),
http://www.wikidata.org/entity/Q1249209,Hotel Saski in Warsaw,Poland,Point(21.003083 52.241944),
http://www.wikidata.org/entity/Q1253941,Park Hotel in Bremen,Germany,Point(8.82176 53.08906),
http://www.wikidata.org/entity/Q1256826,Drei-Kaiser-Hof,Germany,Point(13.7036 51.0435),
http://www.wikidata.org/entity/Q1262482,Hotel Walhalla,Germany,Point(8.04089 52.2773),
http://www.wikidata.org/entity/Q1262898,Mar-a-Lago,United States,Point(-80.03893 26.67701),https://www.maralagoclub.com/
http://www.wikidata.org/entity/Q1262898,Mar-a-Lago,United States,Point(-80.037127777 26.677044444),https://www.maralagoclub.com/
http://www.wikidata.org/entity/Q1263572,Ducor Hotel,Liberia,Point(-10.81361111 6.32027778),
http://www.wikidata.org/entity/Q1263954,Essener Hof,Germany,Point(7.0143 51.4528),https://www.essener-hof.com/
http://www.wikidata.org/entity/Q1268620,Dyckhof,Germany,Point(6.683123 51.241449),
http://www.wikidata.org/entity/Q1270593,Rogner Bad Blumau,Austria,Point(16.0465 47.1243),http://www.blumau.com/
http://www.wikidata.org/entity/Q1593703,Hegau-Tower,Germany,Point(8.83976111 47.75664444),
http://www.wikidata.org/entity/Q1603221,Helmhaus Hotel,Switzerland,Point(8.54406 47.3692),
http://www.wikidata.org/entity/Q1607128,Hotel Cult,Germany,Point(8.69767 50.1021),
http://www.wikidata.org/entity/Q1609084,The Pilgrim House,Germany,Point(8.10175 51.5686),http://www.pilgrimhaus.de
http://www.wikidata.org/entity/Q1610592,Neroberghotel,Germany,,
http://www.wikidata.org/entity/Q1610900,Südbahnhotel Semmering,Austria,Point(15.82561 47.64681),
http://www.wikidata.org/entity/Q1611203,Stalheim Hotel,Norway,Point(6.68083 60.8351),http://www.stalheim.com/
http://www.wikidata.org/entity/Q1615927,Hessischer Hof (Frankfurt am Main),Germany,Point(8.65611 50.1125),
http://www.wikidata.org/entity/Q1618927,Hilton Dresden,Germany,Point(13.7405 51.0525),https://www.hilton.com/en/hotels/drshitw-hilton-dresden/
http://www.wikidata.org/entity/Q1618927,Hilton Dresden,Germany,Point(13.7405 51.0525),http://www.hiltonhotels.de/deutschland/hilton-dresden
http://www.wikidata.org/entity/Q1619924,Sheraton Tirana Hotel and Towers,Albania,Point(19.823425 41.31652222),
http://www.wikidata.org/entity/Q1620433,Hotel Hirschgasse,Germany,Point(8.7146 49.4171),
http://www.wikidata.org/entity/Q1624676,Leonardo Royal Hotel Frankfurt,Germany,Point(8.6909 50.0917),
http://www.wikidata.org/entity/Q1624676,Leonardo Royal Hotel Frankfurt,Germany,Point(8.69089 50.09178),
http://www.wikidata.org/entity/Q1624677,Holiday Inn Hotel Hamburg,Germany,Point(10.030195 53.53492),https://www.hi-hamburg.de/
http://www.wikidata.org/entity/Q1624906,Hotel Kaiserhof,Germany,Point(6.4753 50.8),
http://www.wikidata.org/entity/Q1630504,Swissôtel Tallinn,Estonia,,http://www.swissotel.com/tallinn
http://www.wikidata.org/entity/Q1630790,Hotel-Restaurant Zum Schwarzen Bären,Austria,Point(15.33655 48.24134),
http://www.wikidata.org/entity/Q1630790,Hotel-Restaurant Zum Schwarzen Bären,Austria,Point(15.3369 48.2414),
