CUI,DENUMIRE,CAEN,JUDET,TELEFON,STARE
17506410,AGROFEDE TRADE SRL,4661,"JUD. PRAHOVA, SAT VALEA CĂLUGĂREASCĂ COM. VALEA CĂLUGĂREASCĂ, STR. EFORIE, NR.9",0745820286,RELUARE ACTIVITATE din data 16.08.2017
17353872,AGROFER IMPEX S.R.L.,4661,"JUD. ARAD, COM. FELNAC, STR. FELNAC, NR.FN",,INREGISTRAT din data 14.03.2005
34046550,AGROGHID TEHMASTER S.R.L.,4661,"JUD. GALAŢI, MUN. GALAŢI, STR. CONSTRUCTORILOR, NR.4, BL.G1, SC.3, ET.4, AP.30",0742077660,INREGISTRAT din data 02.02.2015
36078868,AGROGIMA DANIM SRL,2830,"JUD. IAŞI, SAT VOROVEŞTI COM. MIROSLAVA, STR. PRINCIPALĂ, NR.62, CAMERA NR. 5",,INREGISTRAT din data 13.05.2016
44070580,AGROHOF FOLDVARI GROUP S.R.L.,4661,"JUD. BIHOR, MUN. SALONTA, STR. TUDOR VLADIMIRESCU, NR.7",0726674080,INREGISTRAT din data 07.04.2021
23789567,AGROIMOBILIARE SRL,4661,"JUD. CLUJ, SAT SÂNNICOARĂ COM. APAHIDA, STR. CLUJULUI, NR.81",0744592976,INREGISTRAT din data 24.04.2008
52305660,AGROIREM S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 4, BLD TINERETULUI, NR.49, BL.58, SC.2, ET.1, AP.41",0724079959,SUSPENDARE ACTIVITATE din data 21.08.2025
9829135,AGROKER S.R.L.,4661,"JUD. BIHOR, MUN. ORADEA, ALEEA PENEŞ CURCANU, NR.14, BL.R18, AP.10",,INREGISTRAT din data 10.10.1997
43500093,AGROKRISZ COLONIA S.R.L.,4661,"JUD. CLUJ, SAT COLONIA COM. TRITENII DE JOS, COLONIA, NR.105",0747991034,INREGISTRAT din data 29.12.2020
25196051,AGROLAND CONSULT SRL,4661,"JUD. BRAŞOV, SAT VIŞTEA DE JOS COM. VIŞTEA, VIŞTEA DE JOS, NR.403",0745143383,RELUARE ACTIVITATE din data 01.01.2013
48891219,AGROLAND IMPORT S.R.L.,4661,"JUD. TIMIŞ, MUN. LUGOJ, SPL. 1 DECEMBRIE 1918, BL.16, SC.A, AP.19",0733724331,INREGISTRAT din data 04.10.2023
31580846,AGROLAND UTILAJE SRL,4661,"JUD. ALBA, MUN. BLAJ, CAL. CLUJULUI, NR.44",,INREGISTRAT din data 26.04.2013
16829669,AGROLIGHT SRL,4661,"JUD. DOLJ, SAT CÂRCEA COM. CÂRCEA, STR. LT. TUDOR MIERTOIU, NR.26",0727838122,INREGISTRAT din data 08.10.2004
28366835,AGROLINE UTILAJ S.R.L.,4661,"JUD. BIHOR, MUN. ORADEA, STR. SUIŞULUI, NR.7",0746070705,INREGISTRAT din data 18.04.2011
14672346,AGROM-COM SRL,4661,"JUD. MUREŞ, SAT SÂNGEORGIU DE MUREŞ COM. SÂNGEORGIU DE MUREŞ, STR. MÁRIAFFI LAJOS, NR.3/G",319968,INREGISTRAT din data 31.05.2002
34769832,AGROMAR UTIL SRL,4661,"JUD. ALBA, SAT GALDA DE JOS COM. GALDA DE JOS,  , NR.591",,INREGISTRAT din data 13.07.2015
8714870,AGROMASINI S.R.L.,2830,"JUD. OLT, ORŞ. BALŞ, STR. NICOLAE BALCESCU, NR.180, BL.28, SC.I, ET.II, AP.11",049451902,INREGISTRAT din data 19.08.1996
48857187,AGROMAXELL S.R.L.,4661,"JUD. MUREŞ, SAT SÂNCRAIU DE MUREŞ COM. SÂNCRAIU DE MUREŞ, STR. VALE, NR.33/I",0756999983,INREGISTRAT din data 28.09.2023
1485567,AGROMEC DRAGASANI S.R.L.,4661,"JUD. VÂLCEA, MUN. DRĂGĂŞANI, BLD. I. C. BRĂTIANU, NR.50",0250810450,INREGISTRAT din data 04.12.1992
3321870,AGROMEC STEFANESTI SA,4661,"JUD. ILFOV, COM. ŞTEFĂNEŞTII DE JOS, SOS. STEFANESTI, NR.11",3501927,INREGISTRAT din data 19.02.1993
33320788,AGROMEC ŞTEFĂNEŞTI LOGISTIC SRL,4661,"JUD. ILFOV, SAT ŞTEFĂNEŞTII DE SUS COM. ŞTEFĂNEŞTII DE JOS, STR. GHIOCEILOR, NR.16",,INREGISTRAT din data 26.06.2014
39957047,AGROMECANICA BANAT S.R.L.,2830,"JUD. TIMIŞ, SAT GHERMAN COM. JAMU MARE, NR.63",0728051620,INREGISTRAT din data 04.10.2018
43836582,AGROMWORLD NETCOM S.R.L.,4661,"JUD. CONSTANŢA, SAT COSTINEŞTI COM. COSTINEŞTI, STR. TINERETULUI, NR.83",,INREGISTRAT din data 02.03.2021
38617810,AGRONORD INVESTIMPEX S.R.L.,4661,"JUD. NEAMŢ, SAT ION CREANGĂ COM. ION CREANGĂ, STR. I. C. BRĂTIANU, NR.124 BIS",0744405130,INREGISTRAT din data 19.12.2017
18530042,AGRONSOL S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. MATEI BASARAB, NR.71, BL.L111A, SC.3, ET.1, AP.30",3277546,INREGISTRAT din data 29.03.2006
45881962,AGROPARK CTA - ROTI AGRICOLE S.R.L.,4661,"JUD. DÂMBOVIŢA, SAT LUNGULEŢU COM. LUNGULEŢU, STR. PRINCIPALĂ, NR.144",,INREGISTRAT din data 30.03.2022
41199009,AGROPARK TRADING S.R.L.,4661,"JUD. IALOMIŢA, MUN. SLOBOZIA, STR. LONDRA, NR.41",0743139135,INREGISTRAT din data 30.05.2019
45318129,AGROPARK UTILAJE CTA S.R.L.,4661,"JUD. DÂMBOVIŢA, SAT LUNGULEŢU COM. LUNGULEŢU, STR. PRINCIPALĂ, NR.144",,INREGISTRAT din data 07.12.2021
43637709,AGROPARTS CRIS S.R.L.,4661,"JUD. ARAD, SAT NĂDAB ORŞ. CHIŞINEU-CRIŞ, STR. NADIŞULUI, NR.16",0720066657,INREGISTRAT din data 28.01.2021
49168920,AGROPREST COMBINE.RO S.R.L.,4661,"JUD. GALAŢI, SAT SLOBOZIA CONACHI COM. SLOBOZIA CONACHI, STR. INDEPENDENŢEI, NR.14",,INREGISTRAT din data 22.11.2023
14283390,AGROPROIECT SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. PAPIU ILARIAN, NR.4, BL.43, SC.1, ET.3, AP.10",0213248731,INREGISTRAT din data 09.11.2001
36147305,AGROREPAR AZ S.R.L.,4661,"JUD. GALAŢI, MUN. GALAŢI, STR. GHEORGHE ŞINCAI, NR.9, CORP C1, CAMERA 2",0746160889,RELUARE ACTIVITATE din data 18.12.2017
16699860,AGROROM CONSULTING SRL,4661,"JUD. CĂLĂRAŞI, MUN. CĂLĂRAŞI, STR. ION LUCA CARAGIALE, NR.11",,INREGISTRAT din data 23.08.2004
47825047,AGROSAN PARTENER S.R.L.,4661,"JUD. BIHOR, MUN. ORADEA, PŢA. 1 DECEMBRIE, NR.27B, AP.19",0729825558,INREGISTRAT din data 16.03.2023
41572956,AGROSERV UTILAJE AGRICOLE S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. POPORULUI, NR.36, CAMERA 4, ET.1",,TRANSFER(SOSIRE) din data 17.08.2020
1757467,AGROSERVICE S.A.,4661,"JUD. ALBA, MUN. ALBA IULIA, STR. ALEXANDRU IOAN CUZA, NR.6C",025881224,INREGISTRAT din data 30.11.1992
32273211,AGROSERVICII TM SRL,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. PALANCA, NR.2, CORP B, AP.6",0729590323,INREGISTRAT din data 23.09.2013
43022185,AGROSHOP BANAT S.R.L.,4661,"JUD. TIMIŞ, SAT SATCHINEZ COM. SATCHINEZ, STR. CRINULUI, NR.6, AP.2",,INREGISTRAT din data 08.09.2020
32141512,AGROSIDOM SRL,4661,"JUD. BRAŞOV, SAT LOVNIC COM. JIBERT, LOVNIC, NR.67",0749101600,INREGISTRAT din data 16.08.2013
40462882,AGROSIMON LAND MACHINERY S.R.L.,4661,"JUD. SUCEAVA, SAT MIHOVENI COM. ŞCHEIA, STR. PÂRÂULUI, NR.98",,INREGISTRAT din data 21.01.2019
38926352,AGROSMART PARTS S.R.L.,4661,"JUD. IAŞI, MUN. IAŞI, STR. HLINCEA, NR.24, BL.998, SC.D, ET.3, AP.16",,INREGISTRAT din data 26.02.2018
29924700,AGROSTEEL IMPEX SRL,4661,"JUD. BIHOR, MUN. ORADEA, STR. SZIGLIGETI EDE, NR.1, BIROUL NR.9, ET.2",0036309467994,INREGISTRAT din data 16.03.2012
39350494,AGROSTORE POWERFARM S.R.L.,4661,"JUD. ARAD, MUN. ARAD, STR. BLANDUZIEI, NR.33A",,SUSPENDARE ACTIVITATE din data 26.08.2022
48650350,AGROSUCCES TRADE S.R.L.,4661,"JUD. ILFOV, SAT AFUMAŢI COM. AFUMAŢI, ŞOS. ŞTEFĂNEŞTI, NR.140",+37376010000,TRANSFER(SOSIRE) din data 26.04.2024
38922610,AGROTAB MARAMURES S.R.L.,4661,"JUD. MARAMUREŞ, SAT CICÂRLĂU COM. CICÂRLĂU, STR. PRINCIPALĂ, NR.12C",,INREGISTRAT din data 23.02.2018
41266060,AGROTEAM EXPERT S.R.L.,4661,"JUD. TIMIŞ, SAT REMETEA MARE COM. REMETEA MARE,  , CONTAINER BIROURI. NR. CADASTRAL 406407",0742916833,INREGISTRAT din data 13.06.2019
24452950,AGROTEAM TRADING SRL,4661,"JUD. GALAŢI, MUN. GALAŢI, BLD. SIDERURGIŞTILOR, NR.38, BL.M2D, SC.3, AP.44",0236311032,INREGISTRAT din data 11.09.2008
38053533,AGROTEC ENGINEERING SRL,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. CIPRIAN PORUMBESCU, NR.34",0752200991,INREGISTRAT din data 01.08.2017
45332956,AGROTECH BÎRGUAN S.R.L.,4661,"JUD. SUCEAVA, ORŞ. CAJVANA, NR.1609",+39389598057,INREGISTRAT din data 09.12.2021
28362167,AGROTECH OLTENIA SRL,4661,"JUD. OLT, SAT SLĂTIOARA COM. SLĂTIOARA, STR. UNIRII, NR.138",0744597476,INREGISTRAT din data 18.04.2011
30444200,AGROTECHNOLOGY SRL,4661,"JUD. TELEORMAN, SAT BRAGADIRU COM. BRAGADIRU, STR. PROF. GOGU POPESCU, NR.40",,INREGISTRAT din data 18.07.2012
39970402,AGROTEH ELIT MASTER S.R.L.,4661,"JUD. GALAŢI, MUN. GALAŢI, STR. STELEI, NR.63",0720.890367,INREGISTRAT din data 08.10.2018
42207029,AGROTEHNIC MARKET S.R.L.,4661,"JUD. CLUJ, SAT VIIŞOARA COM. VIIŞOARA, VIIŞOARA, NR.1510N",,INREGISTRAT din data 04.02.2020
14822915,AGROTERRA QUALITY SRL,4661,"JUD. ILFOV, ORŞ. OTOPENI, STR. DRUMUL GĂRII ODĂI, NR.4, AP.CAMERA 3",,INREGISTRAT din data 03.02.2009
38267693,AGROTIK AND SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 5, STR. BÂRCA, NR.26, BL.M105, SC.1, ET.2, AP.11",,INREGISTRAT din data 26.09.2017
37586244,AGROTIKA UTILAJE AGRICOLE SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 6, ALEEA ARINIŞ, NR.1, BL.OD1, SC.A, ET.2, AP.12",,TRANSFER(SOSIRE) din data 21.06.2018
26007304,AGROTIM VEST S.R.L.,4661,"JUD. GALAŢI, SAT LIEŞTI COM. LIEŞTI, NR.777",,INREGISTRAT din data 17.09.2009
12276000,AGROTIP SRL,4661,"JUD. MUREŞ, MUN. TÂRGU MUREŞ, BLD. 1848, NR.38, AP.40",,INREGISTRAT din data 19.10.1999
30512142,AGROTOOLS INVEST SRL,4661,"JUD. BIHOR, MUN. ORADEA, STR. GALILEO GALILEI, NR.24, BL.X2, ET.2, AP.12",0770125250,TRANSFER(SOSIRE) din data 07.03.2016
47640316,AGROTOP AGRO S.R.L.,4661,"JUD. CLUJ, MUN. CLUJ-NAPOCA, BLD. 21 DECEMBRIE 1989, NR.131A, SC.1, ET.III, AP.13",,INREGISTRAT din data 15.02.2023
33705300,AGROTOP FARM SRL,4661,"JUD. CLUJ, MUN. CLUJ-NAPOCA, BLD. 21 DECEMBRIE 1989, NR.131A, ET.III, AP.13",0753697039,INREGISTRAT din data 17.10.2014
38340530,AGROTOP TRACTORCOM SRL,4661,"JUD. SATU MARE, SAT VETIŞ COM. VETIŞ, VETIŞ, NR.106",0741222986,INREGISTRAT din data 11.10.2017
24323076,AGROTRANS COMPANY S.R.L.,4661,"JUD. DOLJ, ORŞ. BECHET, STR. LUCIAN BLAGA, NR.2",,INREGISTRAT din data 13.08.2008
52886784,AGROTUTU PREST S.R.L.,4661,"JUD. ALBA, MUN. ALBA IULIA, STR. LUPŞA, NR.26",0751115830,INREGISTRAT din data 11.11.2025
6344461,AGROUTILAJ SERVICE SRL,4661,"JUD. CLUJ, MUN. TURDA, STR. POTAISSA, NR.59",0264324531,INREGISTRAT din data 03.11.1994
35697343,AGROUTILAJE PROFESIONALE SRL,4661,"JUD. NEAMŢ, MUN. PIATRA NEAMŢ, ALEEA AUROREI, NR.1, BL.B1, SC.B, ET.1, AP.27",,INREGISTRAT din data 23.02.2016
20919255,AGROWEST-BMB SRL,4661,"JUD. COVASNA, SAT CERNAT COM. CERNAT,  , NR.654/C",0267369026,INREGISTRAT din data 01.02.2007
25798979,AGROZONE SRL,4661,"JUD. CLUJ, SAT SÂNNICOARĂ COM. APAHIDA, STR. CLUJULUI, NR.81",0744599689,INREGISTRAT din data 20.07.2009
36422359,AGSO FARM TECHNOLOGY SRL,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 3, B-DUL UNIRII, NR.76, BL.J3A, SC.1, ET.3, AP.9",0212600710,INREGISTRAT din data 12.08.2016
21761810,AHIS CONSULTING S.R.L.,4661,"JUD. GIURGIU, SAT BUDENI COM. COMANA, NR.NR.CAD.925",0751252364,INREGISTRAT din data 17.05.2007
30860872,AHMED RIHAN COMPANY SRL,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. ŞTEFAN CEL MARE, NR.55, SC.C, ET.1, AP.13",0723176215,INREGISTRAT din data 01.11.2012
24737787,AJG TRUCKS & TRAILERS SRL,4661,"JUD. BUZĂU, SAT TOPLICENI COM. TOPLICENI, TARLAUA 32, PARCELA 1887 - 1888",0745325227,INREGISTRAT din data 12.11.2008
43945105,AKHERON PARTS S.R.L.,4661,"JUD. BIHOR, SAT ŞIMIAN COM. ŞIMIAN, ŞIMIAN, NR.750",0742821820,INREGISTRAT din data 19.03.2021
10410091,AKHERON SERV SRL,4661,"JUD. BIHOR, SAT ŞIMIAN COM. ŞIMIAN, NR.750",0259355344,INREGISTRAT din data 09.02.2006
31275311,AKZO PREMIUM PARTS SRL,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. MARTIR IOAN STANCIU, NR.11, SC.A, AP.2",0729908207,INREGISTRAT din data 25.02.2013
18926960,AL MANSOURA S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. CIPRIAN PORUMBESCU, NR.49A",0788508635,INREGISTRAT din data 10.08.2006
41811670,ALANI KIDS S.R.L.,4661,"JUD. NEAMŢ, MUN. PIATRA NEAMŢ, STR. SIRET, NR.18, BL.18, ET.1, AP.12",0740618011,INREGISTRAT din data 24.10.2019
14276341,ALBA AGRO S.R.L.,4661,"JUD. MUREŞ, MUN. TÂRGU MUREŞ, STR. TISEI, NR.16, AP.3",,SUSPENDARE ACTIVITATE din data 24.03.2011
7929219,ALBERTA COM SRL,4661,"JUD. BISTRIŢA-NĂSĂUD, LOC. VIIŞOARA MUN. BISTRIŢA,  , NR.79/A",0754069045,INREGISTRAT din data 05.12.1995
40807248,ALBINUTA DUE CREMONESA S.R.L.,4661,"JUD. GALAŢI, SAT COSMEŞTII-VALE COM. COSMEŞTI, STR. ŞCOLII, NR.33",0774170645,INREGISTRAT din data 19.03.2019
48261426,ALBONE S.R.L.,4661,"JUD. BIHOR, SAT VARVIZ COM. POPEŞTI, VARVIZ, NR.81",0742279767,INREGISTRAT din data 31.05.2023
42946030,ALDBDMM S.R.L.,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. DEALUL FLORILOR, NR.37B",,INREGISTRAT din data 20.08.2020
35557250,ALESSIA GREEN FAMILY SRL,4661,"JUD. GALAŢI, MUN. TECUCI, STR. VASILE ALECSANDRI, NR.16",0737895611,INREGISTRAT din data 01.02.2016
2888070,ALEX KFT SRL,4661,"JUD. CLUJ, SAT ICLOZEL COM. ICLOD, ICLOZEL, NR.100",247531,INREGISTRAT din data 01.02.1993
41764730,ALEX SKY IMPEX S.R.L.,4661,"JUD. GIURGIU, SAT VĂRĂŞTI COM. VĂRĂŞTI, STR. NARCISEI, NR.11, CAMERA 1",,INREGISTRAT din data 14.10.2019
49797571,ALEX& CRIS SHOP S.R.L.,4661,"JUD. VASLUI, SAT FĂLCIU COM. FĂLCIU, FĂLCIU, NR.78, STR. DIMITRIE CANTEMIR",0761129486,INREGISTRAT din data 20.03.2024
43790132,ALEXANDRU UTILAJ&AGRICOL S.R.L.,4661,"JUD. CLUJ, SAT GĂDĂLIN COM. JUCU, GĂDĂLIN, NR.309",,INREGISTRAT din data 23.02.2021
7421643,ALEXANTO COMEXIM SRL,4661,"JUD. BIHOR, SAT RONTĂU COM. SÂNMARTIN, COM. SINMARTIN, NR.2/A",0740299667,INREGISTRAT din data 14.06.1995
38296125,ALEXZANDER TECH SRL,4661,"JUD. CLUJ, MUN. GHERLA, STR. TEILOR, NR.7",0746231457,INREGISTRAT din data 02.10.2017
44322008,ALEXZANDER TOOLS S.R.L.,4661,"JUD. CLUJ, MUN. GHERLA, STR. TEILOR, NR.7",,INREGISTRAT din data 24.05.2021
34224550,ALEZ IMPORT-EXPORT SRL,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, BLD. ALEXANDRU LĂPUŞNEANU, NR.62, BL.LE6, SC.B, ET.1, AP.24",,INREGISTRAT din data 12.03.2015
11411486,ALFA - AGROMECH S.R.L.,4661,"JUD. ARAD, SAT VĂRŞAND COM. PILU, -, NR.126",0257350132,INREGISTRAT din data 05.02.1999
16223696,ALFA KALOTA SRL,4661,"JUD. CLUJ, SAT SÂNCRAIU COM. SÂNCRAIU,  , NR.201",0264257602,INREGISTRAT din data 10.03.2004
30686106,ALISTAR AGROSERVICE SRL,4661,"JUD. CĂLĂRAŞI, ORŞ. LEHLIU-GARĂ, STR. INDUSTRIEI, NR.5 B",0242640020,INREGISTRAT din data 20.09.2012
42553588,ALLPARTS GLOBAL S.R.L.,4661,"JUD. TIMIŞ, SAT DUDEŞTII NOI COM. DUDEŞTII NOI,  , RUTA TIMIŞOARA - SÂNNICOLAU M. - CENAD. NR. DN. 6. KM. 10. PLATFORMA NR. 1",0721406884,INREGISTRAT din data 28.05.2020
46700940,ALMAGDY TOP IMPORT EXPORT S.R.L.,4661,"JUD. CONSTANŢA, SAT VALU LUI TRAIAN COM. VALU LUI TRAIAN, STR. CREDINŢEI, NR.15C",,INREGISTRAT din data 24.08.2022
33648093,ALPHA AGROPARTS SRL,4661,"JUD. TELEORMAN, MUN. ALEXANDRIA, STR. ALEXANDRU GHICA, NR.117A",,INREGISTRAT din data 02.10.2014
29289242,ALSER CAPITAL S.R.L.,4661,"JUD. BRAŞOV, MUN. SĂCELE, ŞOS. TĂRLUNGENI, NR.32",0756033356,INREGISTRAT din data 01.11.2011
49045471,ALSER PRODUCTIE S.R.L.,2830,"JUD. BRAŞOV, MUN. SĂCELE, ŞOS. TĂRLUNGENI, NR.32, BIROUL 6",0758083937,INREGISTRAT din data 01.11.2023
47670473,ALVCRIS S.R.L.,4661,"JUD. ARAD, SAT SÂNLEANI COM. LIVADA, SÎNLEANI, NR.408",,INREGISTRAT din data 20.02.2023
22862201,ALZAKAH S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. SOVEJA, NR.64, BL.O3, SC.A, ET.2, AP.11",0788454919,INREGISTRAT din data 04.12.2007
30494860,AMBALAJE CARTON ONDULAT SRL,4661,"JUD. MARAMUREŞ, MUN. BAIA MARE, STR. OAŞULUI, NR.3A",,SUSPENDARE ACTIVITATE din data 01.02.2023
51395959,AMCTOTAL S.R.L.,4661,"JUD. SATU MARE, MUN. SATU MARE, STR. LIVIU REBREANU, NR.29",0761699740,INREGISTRAT din data 05.03.2025
42319103,AMEC LOGISTIC IMPORT-EXPORT S.R.L.,4661,"JUD. CONSTANŢA, MUN. CONSTANŢA, ALEEA NALBEI, NR.4, BL.L106, SC.B, ET.3, AP.33",,INREGISTRAT din data 25.02.2020
37078645,AMPA AGRI S.R.L.,4661,"JUD. IALOMIŢA, MUN. SLOBOZIA, ŞOS. AMARA, NR.19, SEDIU ADMINISTRATIV-BIROUL NR. 4, ET.P",,INREGISTRAT din data 21.02.2017
24671631,AMPA UTILAJE S.R.L.,4661,"JUD. IALOMIŢA, MUN. SLOBOZIA, SOS. AMARA, NR.19, ET.1, AP.BIROU NR.2",,INREGISTRAT din data 28.10.2008
28526871,AMPECOS SRL,4661,"JUD. SIBIU, SAT VALEA VIILOR COM. VALEA VIILOR, STR. PRINCIPALĂ, NR.1A",0744889343,INREGISTRAT din data 23.05.2011
33844413,AMR TRAC SRL,4661,"JUD. BIHOR, SAT PALEU COM. PALEU, STR. FORVILA, NR.47",0726386666,INREGISTRAT din data 26.11.2014
44581711,AMY INVEST PECEIU S.R.L.,4661,"JUD. SĂLAJ, SAT PECEIU COM. BĂNIŞOR, G PECEIU, NR.22",0740675871,INREGISTRAT din data 13.07.2021
31556660,ANDAKAN SERV SRL,4661,"JUD. MARAMUREŞ, SAT SÂRBI COM. FĂRCAŞA, STR. INDEPENDENŢEI, NR.27",,INREGISTRAT din data 23.04.2013
32472540,ANDARTA PEONY S.R.L.,4661,"JUD. BRAŞOV, SAT FELDIOARA COM. FELDIOARA, STR. BRAŞOVULUI, NR.2",0368411990,INREGISTRAT din data 14.11.2013
30529330,ANDERS ESSENER SRL,4661,"JUD. BISTRIŢA-NĂSĂUD, SAT COŞBUC COM. COŞBUC, MORII, NR.60",0764235914,INREGISTRAT din data 08.08.2012
26274891,ANDOLINA SUNSHINE S.R.L.,4661,"JUD. CĂLĂRAŞI, MUN. CĂLĂRAŞI, PRL. BUCUREŞTI, NR.263",,INREGISTRAT din data 27.11.2009
46878469,ANDRCOR REPARAŢII S.R.L.,4661,"JUD. ARGEŞ, MUN. CURTEA DE ARGEŞ, STR. ALBEŞTI, NR.30F, CAMERA 11",,INREGISTRAT din data 21.09.2022
18567645,ANDREICA IMPEX SRL,4661,"JUD. BISTRIŢA-NĂSĂUD, SAT NUŞENI COM. NUŞENI,  , NR.167",0745804524,INREGISTRAT din data 10.04.2006
51956105,ANDREVIA ECO S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR ICOANEI, NR.110, ET.8, AP.27",0721299214,INREGISTRAT din data 12.06.2025
43374017,ANIMA ANALYTICA S.R.L.,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. BRAN, NR.9, ET.2, AP.5",,INREGISTRAT din data 24.11.2020
44579142,ANTELO INDUSTRY S.R.L.,4661,"JUD. BISTRIŢA-NĂSĂUD, LOC. UNIREA MUN. BISTRIŢA, STR. SMARANDA BRĂESCU, NR.10",,INREGISTRAT din data 12.07.2021
41879820,ANTO COMSERV S.R.L.,4661,"JUD. SIBIU, SAT VEŞTEM COM. ŞELIMBĂR, NR.212 D",0742388216,INREGISTRAT din data 08.11.2019
18707390,APA ANABELA SRL,4661,"JUD. ALBA, SAT LUNCA BISERICII COM. VIDRA, LUNCA BISERICII, NR.32",,RELUARE ACTIVITATE din data 06.07.2010
17540498,APAN AGRICULTURE EQUIPMENTS SRL,4661,"JUD. BRĂILA, MUN. BRĂILA, STR. DN 22B, KM.4",0239613094,INREGISTRAT din data 28.04.2005
15196240,APF TRADE SRL,4661,"JUD. DOLJ, SAT CÂRCEA COM. CÂRCEA, STR. INDUSTRIILOR, NR.1",0251415768,INREGISTRAT din data 10.02.2003
22726897,APH GROUP RO SRL,4661,"JUD. COVASNA, MUN. TÂRGU SECUIESC, STR. STADIONULUI, NR.7, BL.9, SC.C, AP.16",0267360162,INREGISTRAT din data 12.11.2007
32379868,API - DESICAŢIA SRL-D,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. DR. IOAN MUREŞAN, NR.105, SC.B, ET.4, AP.17",0769191977,INREGISTRAT din data 22.10.2013
47440040,APIFERIA S.R.L.,4661,"JUD. PRAHOVA, ORŞ. VĂLENII DE MUNTE, STR. ŞTEFAN CEL MARE, NR.25A",0755010011,INREGISTRAT din data 12.01.2023
33886508,APILUK.RO SRL,4661,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. ANTON PANN, NR.8, AP.12",0744592696,INREGISTRAT din data 10.12.2014
43640216,APIS - DIAMONDS - STANDARDS S.R.L.,4661,"JUD. BOTOŞANI, ORŞ. DARABANI, STR. ŞCOLII, NR.44",0740190437,INREGISTRAT din data 29.01.2021
1766210,APIS SRL,4661,"JUD. ALBA, MUN. BLAJ, STR. GHEORGHE BARIŢIU, NR.32",0258711428,INREGISTRAT din data 30.11.1992
49221926,APIUMNORD S.R.L.,4661,"JUD. BISTRIŢA-NĂSĂUD, MUN. BISTRIŢA, STR. CONSTANTIN ROMAN VIVU, NR.1, SC.A, AP.14",0726-252864,INREGISTRAT din data 04.12.2023
45526871,APIVEST TECHNOLOGY S.R.L.,4661,"JUD. TIMIŞ, SAT GIARMATA COM. GIARMATA, STR. REGELE CAROL I, NR.47",0752561869,INREGISTRAT din data 26.01.2022
1436653,APRO MILCOV SA,4661,"JUD. VRANCEA, SAT CÂMPINEANCA COM. CÂMPINEANCA, STR. CONF. UNIV. DR. NICOLETA CARAGEA, NR.4",0237222900,INREGISTRAT din data 30.11.1992
34661392,APV VERTRIEBS SOCIETATE ÎN COMANDITĂ,4661,"JUD. TIMIŞ, ORŞ. JIMBOLIA, STR. RECOLTEI, NR.2",0722822341,INREGISTRAT din data 17.06.2015
46117840,AQUAMASTERS TEAM S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 4, B-DUL METALURGIEI, NR.468-472, BL.C5, SC.1, ET.6, AP.61",,INREGISTRAT din data 13.05.2022
41693605,ARAMCO 55 AHMENCU S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 1, STR. BUZEŞTI, NR.2-4, ET.1, AP.9",,INREGISTRAT din data 27.09.2019
40352456,ARBOS EASTERN EUROPE S.R.L.,4661,"MUNICIPIUL BUCUREŞTI, SECTOR 1, STR PITAR MOŞ, NR.6, PARTER. CAMERA 1, BL.CORP A",,INREGISTRAT din data 27.12.2018
9032120,ARCAFIN SRL,4661,"JUD. BIHOR, MUN. ORADEA, STR. GRIGORE IROFTE, NR.20, BL.Q93",0259467301,INREGISTRAT din data 19.12.1996
40296275,ARDELEAN EMIL ÎNTREPRINDERE INDIVIDUALĂ,4661,"JUD. BISTRIŢA-NĂSĂUD, MUN. BISTRIŢA, BLD. INDEPENDENŢEI, NR.40, BL.K, SC.A, ET.3, AP.8",,INREGISTRAT din data 12.12.2018
42639841,ARDELEAN QUAD TRANS S.R.L.,4661,"JUD. SĂLAJ, SAT PECEIU COM. BĂNIŞOR, PECEIU, NR.1G",0742065716,INREGISTRAT din data 17.06.2020
20820641,ARDITA SPORT SRL,4661,"JUD. HUNEDOARA, MUN. BRAD, STR. HOREA, NR.44",0723476840,INREGISTRAT din data 26.01.2007
